cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
43426,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1464858574,7209.1553
2,1,1464858576,7210.0654
3,1,1464858577,7208.099
4,1,1464858579,7208.6934
5,1,1464858580,7209.455
6,1,1464858581,7206.7285
7,1,1464858583,7208.5513
8,1,1464858584,7208.4966
9,1,1464858586,7209.993
10,1,1464858587,7208.5327
11,1,1464858589,7209.7334
12,1,1464858590,7211.73
13,1,1464858592,7208.0054
14,1,1464858593,7209.183
15,1,1464858595,7206.8384
16,1,1464858596,7206.3936
17,1,1464858597,7208.8223
18,1,1464858599,7208.235
19,1,1464858600,7205.745
20,1,1464858602,7205.796
21,1,1464858603,7206.8315
22,1,1464858605,7206.759
23,1,1464858606,7205.477
24,1,1464858608,7205.967
25,1,1464858609,7205.897
26,1,1464858611,7207.3438
27,1,1464858612,7206.158
28,1,1464858614,7205.918
29,1,1464858615,7206.151
30,1,1464858616,7206.234
31,1,1464858618,7205.175
32,1,1464858619,7205.791
33,1,1464858621,7206.659
34,1,1464858622,7205.146
35,1,1464858624,7203.323
36,1,1464858625,7206.956
37,1,1464858627,7204.9644
38,1,1464858628,7204.2837
39,1,1464858630,7204.0273
40,1,1464858631,7203.4946
41,1,1464858632,7204.7754
42,1,1464858634,7202.6914
43,1,1464858635,7204.934
44,1,1464858637,7203.2544
45,1,1464858638,7203.1753
46,1,1464858640,7200.65
47,1,1464858641,7203.424
48,1,1464858643,7201.4814
49,1,1464858644,7202.877
50,1,1464858646,7203.8657
51,1,1464858647,7200.2144
52,1,1464858648,7201.3906
53,1,1464858650,7203.6973
54,1,1464858651,7203.441
55,1,1464858653,7204.269
56,1,1464858654,7203.976
57,1,1464858656,7202.338
58,1,1464858657,7203.1323
59,1,1464858659,7203.3354
60,1,1464858660,7202.3438
61,1,1464858662,7203.0405
62,1,1464858663,7200.343
63,1,1464858665,7201.387
64,1,1464858666,7201.624
65,1,1464858667,7200.0596
66,1,1464858669,7198.7563
67,1,1464858670,7199.3726
68,1,1464858672,7200.511
69,1,1464858673,7200.88
70,1,1464858675,7202.6587
71,1,1464858676,7203.055
72,1,1464858678,7199.393
73,1,1464858679,7202.6553
74,1,1464858681,7201.2305
75,1,1464858682,7199.0654
76,1,1464858683,7199.394
77,1,1464858685,7201.165
78,1,1464858686,7201.1636
79,1,1464858688,7203.836
80,1,1464858689,7204.1235
81,1,1464858691,7202.349
82,1,1464858692,7199.9517
83,1,1464858694,7202.382
84,1,1464858695,7200.9453
85,1,1464858697,7198.7954
86,1,1464858698,7200.839
87,1,1464858699,7199.4614
88,1,1464858701,7199.5576
89,1,1464858702,7199.202
90,1,1464858704,7199.5796
91,1,1464858705,7198.5376
92,1,1464858707,7200.7163
93,1,1464858708,7201.149
94,1,1464858710,7198.2495
95,1,1464858711,7199.824
96,1,1464858713,7200.6377
97,1,1464858714,7197.9766
98,1,1464858716,7199.255
99,1,1464858717,7199.1616
100,1,1464858718,7199.6904
101,1,1464858720,7199.716
102,1,1464858721,7198.659
103,1,1464858723,7197.131
104,1,1464858724,7197.8853
105,1,1464858726,7197.77
106,1,1464858727,7199.0103
107,1,1464858729,7196.0396
108,1,1464858730,7198.3726
109,1,1464858732,7198.362
110,1,1464858733,7198.5425
111,1,1464858734,7197.237
112,1,1464858736,7197.202
113,1,1464858737,7195.6357
114,1,1464858739,7191.594
115,1,1464858740,7188.213
116,1,1464858742,7186.6597
117,1,1464858743,7187.939
118,1,1464858745,7186.0356
119,1,1464858746,7187.7666
120,1,1464858748,7187.3438
121,1,1464858749,7188.4023
122,1,1464858750,7184.9775
123,1,1464858752,7187.733
124,1,1464858753,7188.574
125,1,1464858755,7188.968
126,1,1464858756,7191.123
127,1,1464858758,7191.7876
128,1,1464858759,7191.7046
129,1,1464858761,7197.015
130,1,1464858762,7202.7085
131,1,1464858764,7199.461
132,1,1464858765,7203.833
133,1,1464858766,7202.4478
134,1,1464858768,7199.718
135,1,1464858769,7199.841
136,1,1464858771,7197.151
137,1,1464858772,7196.3086
138,1,1464858774,7193.873
139,1,1464858775,7195.2603
140,1,1464858777,7194.279
141,1,1464858778,7191.0405
142,1,1464858780,7194.482
143,1,1464858781,7192.904
144,1,1464858783,7192.2876
145,1,1464858784,7193.6387
146,1,1464858785,7195.356
147,1,1464858787,7198.4097
148,1,1464858788,7196.6465
149,1,1464858790,7198.081
150,1,1464858791,7198.6455
151,1,1464858793,7196.2554
152,1,1464858794,7198.0645
153,1,1464858796,7197.486
154,1,1464858797,7197.27
155,1,1464858799,7194.8696
156,1,1464858800,7193.6714
157,1,1464858801,7195.3423
158,1,1464858803,7192.8677
159,1,1464858804,7191.7104
160,1,1464858806,7192.0737
161,1,1464858807,7191.0933
162,1,1464858809,7190.4863
163,1,1464858810,7190.8804
164,1,1464858812,7191.328
165,1,1464858813,7190.4053
166,1,1464858815,7188.349
167,1,1464858816,7190.602
168,1,1464858817,7192.1445
169,1,1464858819,7188.741
170,1,1464858820,7187.162
171,1,1464858822,7187.6753
172,1,1464858823,7188.44
173,1,1464858825,7188.856
174,1,1464858826,7186.754
175,1,1464858828,7184.9478
176,1,1464858829,7188.2
177,1,1464858831,7187.3184
178,1,1464858832,7187.9365
179,1,1464858834,7186.66
180,1,1464858835,7185.501
181,1,1464858836,7186.8467
182,1,1464858838,7186.8584
183,1,1464858839,7185.698
184,1,1464858841,7186.8843
185,1,1464858842,7183.6646
186,1,1464858844,7184.2856
187,1,1464858845,7184.6543
188,1,1464858847,7185.9453
189,1,1464858848,7183.1265
190,1,1464858850,7185.7476
191,1,1464858851,7183.519
192,1,1464858852,7186.7944
193,1,1464858854,7183.2896
194,1,1464858855,7184.249
195,1,1464858857,7174.134
196,1,1464858858,7166.209
197,1,1464858860,7164.079
198,1,1464858861,7171.67
199,1,1464858863,7173.157
200,1,1464858864,7172.0396
201,1,1464858866,7179.0044
202,1,1464858867,7180.0625
203,1,1464858868,7180.8813
204,1,1464858870,7181.1226
205,1,1464858871,7179.1885
206,1,1464858873,7176.7783
207,1,1464858874,7176.575
208,1,1464858876,7179.185
209,1,1464858877,7178.9824
210,1,1464858879,7180.781
211,1,1464858880,7182.965
212,1,1464858882,7181.5425
213,1,1464858883,7185.0107
214,1,1464858885,7182.2114
215,1,1464858886,7182.8994
216,1,1464858887,7184.7495
217,1,1464858889,7183.8076
218,1,1464858890,7182.8315
219,1,1464858892,7184.184
220,1,1464858893,7183.222
221,1,1464858895,7183.0913
222,1,1464858896,7184.2217
223,1,1464858898,7180.613
224,1,1464858899,7179.4985
225,1,1464858901,7180.387
226,1,1464858902,7181.091
227,1,1464858903,7180.3677
228,1,1464858905,7178.632
229,1,1464858906,7179.377
230,1,1464858908,7178.4897
231,1,1464858909,7181.2007
232,1,1464858911,7179.9487
233,1,1464858912,7180.2666
234,1,1464858914,7180.59
235,1,1464858915,7181.7993
236,1,1464858917,7182.195
237,1,1464858918,7182.737
238,1,1464858919,7180.475
239,1,1464858921,7184.407
240,1,1464858922,7182.6216
241,1,1464858924,7183.7
242,1,1464858925,7182.5073
243,1,1464858927,7182.095
244,1,1464858928,7182.539
245,1,1464858930,7183.0684
246,1,1464858931,7182.0347
247,1,1464858933,7182.004
248,1,1464858934,7184.097
249,1,1464858936,7182.282
250,1,1464858937,7183.073
251,1,1464858938,7181.8076
252,1,1464858940,7180.6855
253,1,1464858941,7179.395
254,1,1464858943,7180.2324
255,1,1464858944,7180.699
256,1,1464858946,7181.006
257,1,1464858947,7181.296
258,1,1464858949,7182.282
259,1,1464858950,7179.7646
260,1,1464858952,7178.1963
261,1,1464858953,7181.8164
262,1,1464858954,7180.8916
263,1,1464858956,7179.961
264,1,1464858957,7181.398
265,1,1464858959,7179.6826
266,1,1464858960,7180.771
267,1,1464858962,7181.443
268,1,1464858963,7178.1196
269,1,1464858965,7179.726
270,1,1464858966,7179.0264
271,1,1464858968,7178.156
272,1,1464858969,7176.6846
273,1,1464858970,7178.799
274,1,1464858972,7177.74
275,1,1464858973,7177.705
276,1,1464858975,7178.602
277,1,1464858976,7179.674
278,1,1464858978,7176.853
279,1,1464858979,7153.9062
280,1,1464858981,6614.8394
281,1,1464858982,4927.064
282,1,1464858984,3122.795
283,1,1464858985,2383.6316
284,1,1464858986,2326.4805
285,1,1464858988,2324.6455
286,1,1464858989,2322.2498
287,1,1464858991,2328.362
288,1,1464858992,2331.4612
289,1,1464858994,2331.6553
290,1,1464858995,2329.0066
291,1,1464858997,2336.0864
292,1,1464858998,2328.649
293,1,1464859000,2353.8599
294,1,1464859001,2914.0056
295,1,1464859003,3940.389
296,1,1464859004,4348.1855
297,1,1464859005,4349.6226
298,1,1464859007,4354.2856
299,1,1464859008,4355.356
300,1,1464859010,4357.4663
301,1,1464859011,4361.6187
302,1,1464859013,4360.8306
303,1,1464859014,4360.219
304,1,1464859016,4356.4795
305,1,1464859017,4360.2354
306,1,1464859019,4617.1816
307,1,1464859020,5616.5757
308,1,1464859021,6275.6753
309,1,1464859023,6342.2437
310,1,1464859024,6345.5005
311,1,1464859026,6345.396
312,1,1464859027,6343.998
313,1,1464859029,6342.101
314,1,1464859030,6339.1035
315,1,1464859032,6343.554
316,1,1464859033,6344.9727
317,1,1464859035,6341.5356
318,1,1464859036,6370.3647
319,1,1464859037,6790.89
320,1,1464859039,7139.6245
321,1,1464859040,7172.4478
322,1,1464859042,7171.1396
323,1,1464859043,7173.163
324,1,1464859045,7171.461
325,1,1464859046,7170.57
326,1,1464859048,7170.4707
327,1,1464859049,7173.061
328,1,1464859051,7169.9688
329,1,1464859052,7173.5034
330,1,1464859054,7171.5693
331,1,1464859055,7142.123
332,1,1464859056,6792.142
333,1,1464859058,6347.1914
334,1,1464859059,6299.9717
335,1,1464859061,6300.139
336,1,1464859062,6301.4575
337,1,1464859064,6306.2407
338,1,1464859065,6302.142
339,1,1464859067,6304.857
340,1,1464859068,6301.085
341,1,1464859070,6303.2866
342,1,1464859071,6307.505
343,1,1464859072,6276.103
344,1,1464859074,5658.7524
345,1,1464859075,4617.263
346,1,1464859077,4277.784
347,1,1464859078,4271.605
348,1,1464859080,4272.762
349,1,1464859081,4275.8813
350,1,1464859083,4270.4346
351,1,1464859084,4276.7607
352,1,1464859086,4275.796
353,1,1464859087,4283.5386
354,1,1464859088,4277.106
355,1,1464859090,4287.634
356,1,1464859091,3978.1143
357,1,1464859093,2926.974
358,1,1464859094,2275.4937
359,1,1464859096,2214.656
360,1,1464859097,2212.3843
361,1,1464859099,2215.9062
362,1,1464859100,2210.6694
363,1,1464859102,2215.0823
364,1,1464859103,2213.9148
365,1,1464859105,2211.7988
366,1,1464859106,2209.6504
367,1,1464859107,2211.8162
368,1,1464859109,2268.2004
369,1,1464859110,3101.2407
370,1,1464859112,4984.594
371,1,1464859113,6650.255
372,1,1464859115,7146.5547
373,1,1464859116,7167.7734
374,1,1464859118,7153.833
375,1,1464859119,6558.3535
376,1,1464859121,4182.923
377,1,1464859122,1837.998
378,1,1464859123,951.08276
379,1,1464859125,858.1429
380,1,1464859126,858.19714
381,1,1464859128,859.7475
382,1,1464859129,859.4904
383,1,1464859131,859.8141
384,1,1464859132,860.1296
385,1,1464859134,860.11255
386,1,1464859135,859.9359
387,1,1464859137,862.01324
388,1,1464859138,867.64844
389,1,1464859139,1140.1085
390,1,1464859141,1960.5599
391,1,1464859142,2463.479
392,1,1464859144,2476.7754
393,1,1464859145,2477.0747
394,1,1464859147,2478.6377
395,1,1464859148,2476.9148
396,1,1464859150,2475.5735
397,1,1464859151,2475.1265
398,1,1464859153,2478.577
399,1,1464859154,2474.3171
400,1,1464859156,2477.6846
401,1,1464859157,2641.7988
402,1,1464859158,3816.1855
403,1,1464859160,5114.226
404,1,1464859161,5314.581
405,1,1464859163,5316.7544
406,1,1464859164,5312.6416
407,1,1464859166,5311.0703
408,1,1464859167,5314.434
409,1,1464859169,5312.2725
410,1,1464859170,5308.3765
411,1,1464859172,5308.378
