cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
14873,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1469151339,10886.804
2,1,1469151341,10885.341
3,1,1469151342,10885.159
4,1,1469151344,10886.161
5,1,1469151345,10885.426
6,1,1469151347,10884.25
7,1,1469151348,10878.491
8,1,1469151350,10874.1455
9,1,1469151351,10871.218
10,1,1469151353,10870.661
11,1,1469151354,10874.953
12,1,1469151355,10875.701
13,1,1469151357,10871.736
14,1,1469151358,10872.91
15,1,1469151360,10869.483
16,1,1469151361,10872.067
17,1,1469151363,10869.873
18,1,1469151364,10869.277
19,1,1469151366,10865.42
20,1,1469151367,10866.218
21,1,1469151369,10866.804
22,1,1469151370,10866.453
23,1,1469151371,10869.17
24,1,1469151373,10869.413
25,1,1469151374,10867.279
26,1,1469151376,10870.918
27,1,1469151377,10868.724
28,1,1469151379,10872.811
29,1,1469151380,10872.047
30,1,1469151382,10869.129
31,1,1469151383,10864.577
32,1,1469151385,10857.341
33,1,1469151386,10854.763
34,1,1469151388,10855.06
35,1,1469151389,10863.519
36,1,1469151390,10865.466
37,1,1469151392,10864.005
38,1,1469151393,10866.812
39,1,1469151395,10866.742
40,1,1469151396,10865.259
41,1,1469151398,10866.293
42,1,1469151399,10862.255
43,1,1469151401,10864.278
44,1,1469151402,10857.414
45,1,1469151404,10860.772
46,1,1469151405,10865.017
47,1,1469151406,10863.687
48,1,1469151408,10859.315
49,1,1469151409,10861.399
50,1,1469151411,10862.082
51,1,1469151412,10861.049
52,1,1469151414,10863.18
53,1,1469151415,10861.085
54,1,1469151417,10855.582
55,1,1469151418,10855.181
56,1,1469151420,10851.089
57,1,1469151421,10847.786
58,1,1469151422,10849.204
59,1,1469151424,10856.137
60,1,1469151425,10861.605
61,1,1469151427,10857.4375
62,1,1469151428,10855.145
63,1,1469151430,10859.082
64,1,1469151431,10856.304
65,1,1469151433,10855.543
66,1,1469151434,10859.005
67,1,1469151436,10853.074
68,1,1469151437,10853.227
69,1,1469151438,10852.804
70,1,1469151440,10851.695
71,1,1469151441,10855.876
72,1,1469151443,10854.196
73,1,1469151444,10854.017
74,1,1469151446,10856.354
75,1,1469151447,10853.533
76,1,1469151449,10855.278
77,1,1469151450,10856.402
78,1,1469151452,10853.66
79,1,1469151453,10843.565
80,1,1469151455,10842.089
81,1,1469151456,10838.306
82,1,1469151457,10845.897
83,1,1469151459,10850.993
84,1,1469151460,10849.751
85,1,1469151462,10849.596
86,1,1469151463,10848.402
87,1,1469151465,10853.325
88,1,1469151466,10850.6875
89,1,1469151468,10845.048
90,1,1469151469,10827.934
91,1,1469151471,10814.961
92,1,1469151472,10807.299
93,1,1469151473,10812.64
94,1,1469151475,10815.277
95,1,1469151476,10814.305
96,1,1469151478,10814.772
97,1,1469151479,10814.93
98,1,1469151481,10813.753
99,1,1469151482,10817.173
100,1,1469151484,10818.32
101,1,1469151485,10819.043
102,1,1469151487,10814.466
103,1,1469151488,10802.931
104,1,1469151489,10805.504
105,1,1469151491,10809.689
106,1,1469151492,10815.999
107,1,1469151494,10821.019
108,1,1469151495,10819.186
109,1,1469151497,10820.198
110,1,1469151498,10822.389
111,1,1469151500,10829.203
112,1,1469151501,10846.813
113,1,1469151503,10843.879
114,1,1469151504,10843.133
115,1,1469151506,10830.79
116,1,1469151507,10822.798
117,1,1469151508,10803.416
118,1,1469151510,10803.274
119,1,1469151511,10805.936
120,1,1469151513,10822.581
121,1,1469151514,10826.906
122,1,1469151516,10824.4375
123,1,1469151517,10820.972
124,1,1469151519,10817.173
125,1,1469151520,10814.6
126,1,1469151522,10807.544
127,1,1469151523,10803.118
128,1,1469151524,10803.7705
129,1,1469151526,10804.726
130,1,1469151527,10809.337
131,1,1469151529,10809.411
132,1,1469151530,10811.454
133,1,1469151532,10810.643
134,1,1469151533,10811.658
135,1,1469151535,10810.992
136,1,1469151536,10812.689
137,1,1469151538,10808.922
138,1,1469151539,10801.06
139,1,1469151540,10801.6455
140,1,1469151542,10798.797
141,1,1469151543,10805.723
142,1,1469151545,10804.409
143,1,1469151546,10806.231
144,1,1469151548,10804.247
145,1,1469151549,10805.331
146,1,1469151551,10806.243
147,1,1469151552,10805.0625
148,1,1469151554,10804.671
149,1,1469151555,10805.069
150,1,1469151557,10802.014
151,1,1469151558,10796.767
152,1,1469151559,10796.998
153,1,1469151561,10795.732
154,1,1469151562,10797.95
155,1,1469151564,10800.855
156,1,1469151565,10800.7705
157,1,1469151567,10801.803
158,1,1469151568,10800.181
159,1,1469151570,10799.301
160,1,1469151571,10801.568
161,1,1469151573,10803.247
162,1,1469151574,10798.88
163,1,1469151575,10811.475
164,1,1469151577,10816.309
165,1,1469151578,10823.29
166,1,1469151580,10823.275
167,1,1469151581,10824.6875
168,1,1469151583,10825.804
169,1,1469151584,10818.711
170,1,1469151586,10807.955
171,1,1469151587,10804.153
172,1,1469151589,10811.894
173,1,1469151590,10810.518
174,1,1469151591,10814.139
175,1,1469151593,10807.043
176,1,1469151594,10808.455
177,1,1469151596,10804.073
178,1,1469151597,10799.3
179,1,1469151599,10798.887
180,1,1469151600,10798.339
181,1,1469151602,10801.505
182,1,1469151603,10798.378
183,1,1469151605,10793.39
184,1,1469151606,10790.044
185,1,1469151607,10791.531
186,1,1469151609,10793.897
187,1,1469151610,10794.147
188,1,1469151612,10795.124
189,1,1469151613,10795.427
190,1,1469151615,10788.05
191,1,1469151616,10789.744
192,1,1469151618,10789.168
193,1,1469151619,10787.73
194,1,1469151621,10786.856
195,1,1469151622,10785.42
196,1,1469151624,10783.475
197,1,1469151625,10785.247
198,1,1469151626,10785.484
199,1,1469151628,10781.1
200,1,1469151629,10784.519
201,1,1469151631,10782.342
202,1,1469151632,10781.99
203,1,1469151634,10778.565
204,1,1469151635,10781.62
205,1,1469151637,10781.58
206,1,1469151638,10782.032
207,1,1469151640,10780.37
208,1,1469151641,10778.817
209,1,1469151642,10777.516
210,1,1469151644,10780.114
211,1,1469151645,10779.571
212,1,1469151647,10776.006
213,1,1469151648,10777.22
214,1,1469151650,10777.991
215,1,1469151651,10775.972
216,1,1469151653,10776.698
217,1,1469151654,10771.96
218,1,1469151656,10776.181
219,1,1469151657,10775.273
220,1,1469151658,10771.534
221,1,1469151660,10771.361
222,1,1469151661,10771.239
223,1,1469151663,10771.996
224,1,1469151664,10768.129
225,1,1469151666,10766.29
226,1,1469151667,10768.182
227,1,1469151669,10766.367
228,1,1469151670,10768.932
229,1,1469151672,10770.024
230,1,1469151673,10769.848
231,1,1469151675,10763.566
232,1,1469151676,10749.65
233,1,1469151677,10729.836
234,1,1469151679,10724.997
235,1,1469151680,10734.156
236,1,1469151682,10754.833
237,1,1469151683,10752.281
238,1,1469151685,10751.659
239,1,1469151686,10747.597
240,1,1469151688,10749.407
241,1,1469151689,10744.797
242,1,1469151691,10743.574
243,1,1469151692,10743.255
244,1,1469151693,10748.072
245,1,1469151695,10741.372
246,1,1469151696,10744.855
247,1,1469151698,10746.434
248,1,1469151699,10742.469
249,1,1469151701,10746.185
250,1,1469151702,10745.614
251,1,1469151704,10744.488
252,1,1469151705,10747.042
253,1,1469151707,10744.642
254,1,1469151708,10741.415
255,1,1469151709,10742.748
256,1,1469151711,10740.201
257,1,1469151712,10740.996
258,1,1469151714,10745.587
259,1,1469151715,10745.176
260,1,1469151717,10743.776
261,1,1469151718,10743.468
262,1,1469151720,10742.198
263,1,1469151721,10743.113
264,1,1469151723,10739.869
265,1,1469151724,10741.178
266,1,1469151726,10745.205
267,1,1469151727,10742.439
268,1,1469151728,10743.08
269,1,1469151730,10741.097
270,1,1469151731,10737.296
271,1,1469151733,10730.363
272,1,1469151734,10726.417
273,1,1469151736,10726.847
274,1,1469151737,10726.959
