cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
5096,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1441835812,1508.3617
2,1,1441835814,1508.7229
3,1,1441835815,1509.5566
4,1,1441835817,1509.2817
5,1,1441835818,1509.8701
6,1,1441835819,1509.7904
7,1,1441835821,1508.6172
8,1,1441835822,1509.3558
9,1,1441835824,1508.9541
10,1,1441835825,1509.7465
11,1,1441835827,1509.5298
12,1,1441835828,1508.8143
13,1,1441835830,1509.0547
14,1,1441835831,1509.0009
15,1,1441835833,1509.2837
16,1,1441835834,1509.2772
17,1,1441835835,1508.9973
18,1,1441835837,1509.3369
19,1,1441835838,1509.3793
20,1,1441835840,1509.3624
21,1,1441835841,1509.1862
22,1,1441835843,1509.9307
23,1,1441835844,1508.6449
24,1,1441835846,1509.9856
25,1,1441835847,1509.3723
26,1,1441835849,1509.0156
27,1,1441835850,1509.735
28,1,1441835851,1509.4105
29,1,1441835853,1509.8475
30,1,1441835854,1508.2695
31,1,1441835856,1509.1489
32,1,1441835857,1508.1827
33,1,1441835859,1510.3108
34,1,1441835860,1509.3406
35,1,1441835862,1507.918
36,1,1441835863,1508.2094
37,1,1441835865,1509.0781
38,1,1441835866,1508.4893
39,1,1441835867,1508.3718
40,1,1441835869,1508.5449
41,1,1441835870,1507.9758
42,1,1441835872,1508.3018
43,1,1441835873,1508.9354
44,1,1441835875,1508.525
45,1,1441835876,1510.003
46,1,1441835878,1508.78
47,1,1441835879,1509.1406
48,1,1441835881,1509.0966
49,1,1441835882,1508.7086
50,1,1441835884,1509.0034
51,1,1441835885,1508.0055
52,1,1441835886,1509.4287
53,1,1441835888,1508.1842
54,1,1441835889,1508.6971
55,1,1441835891,1508.7562
56,1,1441835892,1508.5238
57,1,1441835894,1507.516
58,1,1441835895,1509.1372
59,1,1441835897,1507.8295
60,1,1441835898,1508.3912
61,1,1441835900,1508.3318
62,1,1441835901,1507.4084
63,1,1441835902,1508.3376
64,1,1441835904,1507.5112
65,1,1441835905,1508.8647
66,1,1441835907,1508.1462
67,1,1441835908,1508.5367
68,1,1441835910,1508.5798
69,1,1441835911,1508.6064
70,1,1441835913,1509.3391
71,1,1441835914,1507.9994
72,1,1441835916,1507.8832
73,1,1441835917,1508.8184
74,1,1441835918,1508.7339
75,1,1441835920,1508.57
76,1,1441835921,1508.4146
77,1,1441835923,1508.2562
78,1,1441835924,1507.8746
79,1,1441835926,1508.3779
80,1,1441835927,1507.7906
81,1,1441835929,1508.7722
82,1,1441835930,1507.6965
83,1,1441835932,1507.3942
84,1,1441835933,1508.7769
85,1,1441835935,1508.6671
86,1,1441835936,1508.3036
87,1,1441835937,1507.7892
88,1,1441835939,1507.5426
89,1,1441835940,1508.048
90,1,1441835942,1507.8254
91,1,1441835943,1507.2318
92,1,1441835945,1508.3445
93,1,1441835946,1508.807
94,1,1441835948,1507.6122
95,1,1441835949,1506.7816
96,1,1441835951,1507.4622
97,1,1441835952,1508.4155
98,1,1441835953,1507.5852
99,1,1441835955,1507.8562
100,1,1441835956,1508.7162
101,1,1441835958,1508.0842
102,1,1441835959,1507.2589
103,1,1441835961,1508.1748
104,1,1441835962,1508.9613
105,1,1441835964,1507.7528
106,1,1441835965,1508.5968
107,1,1441835967,1507.761
108,1,1441835968,1507.5756
109,1,1441835969,1507.8643
110,1,1441835971,1507.6217
111,1,1441835972,1507.7964
112,1,1441835974,1508.4747
113,1,1441835975,1507.5254
114,1,1441835977,1508.6118
115,1,1441835978,1508.1025
116,1,1441835980,1507.458
117,1,1441835981,1507.6396
118,1,1441835983,1507.4246
119,1,1441835984,1507.4362
120,1,1441835986,1507.4663
121,1,1441835987,1507.8971
122,1,1441835988,1507.1128
123,1,1441835990,1508.0824
124,1,1441835991,1507.0947
125,1,1441835993,1508.0898
126,1,1441835994,1507.7191
127,1,1441835996,1507.7704
128,1,1441835997,1507.4059
129,1,1441835999,1507.665
130,1,1441836000,1507.0776
131,1,1441836002,1507.756
132,1,1441836003,1507.1825
133,1,1441836004,1507.7855
134,1,1441836006,1508.207
135,1,1441836007,1507.9921
136,1,1441836009,1507.0669
137,1,1441836010,1507.2897
138,1,1441836012,1507.7333
139,1,1441836013,1507.4386
140,1,1441836015,1507.3801
141,1,1441836016,1507.7972
142,1,1441836018,1507.5305
143,1,1441836019,1507.5254
