cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
11284,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1443657660,2998.5857
2,1,1443657661,2998.2666
3,1,1443657663,2998.9536
4,1,1443657664,2996.7932
5,1,1443657665,2997.208
6,1,1443657667,2997.683
7,1,1443657668,2998.2317
8,1,1443657670,2998.2485
9,1,1443657671,2998.617
10,1,1443657673,2997.7524
11,1,1443657674,2997.4954
12,1,1443657676,2997.7085
13,1,1443657677,2998.2485
14,1,1443657679,2997.2253
15,1,1443657680,2997.0593
16,1,1443657682,2997.3354
17,1,1443657683,2998.4258
18,1,1443657684,2998.0115
19,1,1443657686,2996.4695
20,1,1443657687,2996.5078
21,1,1443657689,2996.4463
22,1,1443657690,2996.678
23,1,1443657692,2996.4446
24,1,1443657693,2994.848
25,1,1443657695,2996.5928
26,1,1443657696,2996.583
27,1,1443657698,2997.5923
28,1,1443657699,2996.2253
29,1,1443657700,2997.2556
30,1,1443657702,2997.093
31,1,1443657703,2995.9133
32,1,1443657705,2997.3093
33,1,1443657706,2997.194
34,1,1443657708,2995.5767
35,1,1443657709,2996.8335
36,1,1443657711,2996.015
37,1,1443657712,2996.2095
38,1,1443657714,2997.3445
39,1,1443657715,2995.6226
40,1,1443657716,2996.345
41,1,1443657718,2996.5435
42,1,1443657719,2995.0984
43,1,1443657721,2995.2256
44,1,1443657722,2996.175
45,1,1443657724,2996.9702
46,1,1443657725,2996.307
47,1,1443657727,2997.4707
48,1,1443657728,2995.193
49,1,1443657730,2996.4363
50,1,1443657731,2996.5425
51,1,1443657733,2997.3108
52,1,1443657734,2996.2332
53,1,1443657735,2997.0703
54,1,1443657737,2996.8425
55,1,1443657738,2995.7751
56,1,1443657740,2995.787
57,1,1443657741,2997.705
58,1,1443657743,2996.874
59,1,1443657744,2996.2214
60,1,1443657746,2997.0103
61,1,1443657747,2995.8542
62,1,1443657749,2996.074
63,1,1443657750,2996.1213
64,1,1443657751,2995.6074
65,1,1443657753,2996.3184
66,1,1443657754,2996.5686
67,1,1443657756,2995.0195
68,1,1443657757,2996.5312
69,1,1443657759,2996.3877
70,1,1443657760,2995.4324
71,1,1443657762,2996.0474
72,1,1443657763,2997.8035
73,1,1443657765,2996.8738
74,1,1443657766,2997.0867
75,1,1443657767,2995.9778
76,1,1443657769,2995.8132
77,1,1443657770,2996.6697
78,1,1443657772,2996.3296
79,1,1443657773,2997.3071
80,1,1443657775,2997.2559
81,1,1443657776,2996.3625
82,1,1443657778,2997.4763
83,1,1443657779,2997.4185
84,1,1443657781,2996.6174
85,1,1443657782,2995.9666
86,1,1443657783,2995.2102
87,1,1443657785,2996.6475
88,1,1443657786,2996.4653
89,1,1443657788,2995.7422
90,1,1443657789,2996.3533
91,1,1443657791,2995.3535
92,1,1443657792,2995.727
93,1,1443657794,2995.9045
94,1,1443657795,2996.1238
95,1,1443657797,2995.0571
96,1,1443657798,2995.0022
