cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
11146,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1469183406,10580.434
2,1,1469183408,10580.705
3,1,1469183409,10580.037
4,1,1469183411,10581.789
5,1,1469183412,10583.63
6,1,1469183413,10580.108
7,1,1469183415,10581.596
8,1,1469183416,10581.509
9,1,1469183418,10586.592
10,1,1469183419,10582.977
11,1,1469183421,10582.581
12,1,1469183422,10582.4
13,1,1469183424,10583.077
14,1,1469183425,10581.03
15,1,1469183427,10581.842
16,1,1469183428,10578.906
17,1,1469183429,10579.214
18,1,1469183431,10580.084
19,1,1469183432,10576.375
20,1,1469183434,10577.345
21,1,1469183435,10577.903
22,1,1469183437,10575.042
23,1,1469183438,10575.172
24,1,1469183440,10574.759
25,1,1469183441,10573.613
26,1,1469183443,10571.993
27,1,1469183444,10575.177
28,1,1469183445,10575.226
29,1,1469183447,10573.551
30,1,1469183448,10574.508
31,1,1469183450,10574.17
32,1,1469183451,10575.803
33,1,1469183453,10573.724
34,1,1469183454,10571.871
35,1,1469183456,10573.8
36,1,1469183457,10572.4795
37,1,1469183459,10573.984
38,1,1469183460,10570.805
39,1,1469183462,10572.362
40,1,1469183463,10572.02
41,1,1469183464,10572.634
42,1,1469183466,10570.648
43,1,1469183467,10570.958
44,1,1469183469,10571.179
45,1,1469183470,10573.516
46,1,1469183472,10574.249
47,1,1469183473,10575.115
48,1,1469183475,10566.052
49,1,1469183476,10571.666
50,1,1469183478,10574.055
51,1,1469183479,10571.767
52,1,1469183480,10570.276
53,1,1469183482,10566.991
54,1,1469183483,10570.317
55,1,1469183485,10570.529
56,1,1469183486,10571.361
57,1,1469183488,10569.41
58,1,1469183489,10564.678
59,1,1469183491,10561.224
60,1,1469183492,10563.64
61,1,1469183494,10564.162
62,1,1469183495,10564.383
63,1,1469183496,10562.18
64,1,1469183498,10562.861
65,1,1469183499,10562.768
66,1,1469183501,10564.453
67,1,1469183502,10558.483
68,1,1469183504,10559.18
69,1,1469183505,10559.77
70,1,1469183507,10559.552
71,1,1469183508,10557.573
72,1,1469183510,10561.034
73,1,1469183511,10557.237
74,1,1469183513,10558.643
75,1,1469183514,10559.042
76,1,1469183515,10561.42
77,1,1469183517,10555.397
78,1,1469183518,10555.884
79,1,1469183520,10555.946
80,1,1469183521,10556.069
81,1,1469183523,10559.508
82,1,1469183524,10555.344
83,1,1469183526,10555.301
84,1,1469183527,10556.118
85,1,1469183529,10554.16
86,1,1469183530,10551.895
87,1,1469183531,10552.361
88,1,1469183533,10545.713
89,1,1469183534,10547.319
90,1,1469183536,10550.828
91,1,1469183537,10547.04
92,1,1469183539,10545.893
93,1,1469183540,10543.739
94,1,1469183542,10545.795
95,1,1469183543,10545.747
96,1,1469183545,10546.729
97,1,1469183546,10546.47
98,1,1469183547,10547.291
99,1,1469183549,10547.6
100,1,1469183550,10544.969
101,1,1469183552,10547.405
102,1,1469183553,10544.543
103,1,1469183555,10544.907
104,1,1469183556,10546.628
105,1,1469183558,10544.675
106,1,1469183559,10543.599
107,1,1469183561,10544.863
108,1,1469183562,10543.473
109,1,1469183564,10543.691
