cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
2307,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1469281016,10994.652
2,1,1469281017,10993.744
3,1,1469281019,10992.384
4,1,1469281020,10992.142
5,1,1469281021,10987.636
6,1,1469281023,10990.298
7,1,1469281024,10990.487
8,1,1469281026,10989.86
9,1,1469281027,10989.173
10,1,1469281029,10990.695
11,1,1469281030,10990.7
12,1,1469281032,10990.758
13,1,1469281033,10988.324
14,1,1469281035,10983.739
15,1,1469281036,10986.829
16,1,1469281038,10990.488
17,1,1469281039,10987.323
18,1,1469281040,10988
19,1,1469281042,10983.955
20,1,1469281043,10982.799
21,1,1469281045,10982.687
22,1,1469281046,10982.032
23,1,1469281048,10983.134
24,1,1469281049,10979.399
25,1,1469281051,10977.606
26,1,1469281052,10980.574
27,1,1469281054,10982.81
28,1,1469281055,10984.136
29,1,1469281056,10986.87
30,1,1469281058,10985.645
31,1,1469281059,10980.949
32,1,1469281061,10983.205
33,1,1469281062,10983.932
34,1,1469281064,10982.135
35,1,1469281065,10981.107
36,1,1469281067,10981.389
37,1,1469281068,10982.149
38,1,1469281070,10981.007
39,1,1469281071,10984.019
40,1,1469281072,10984.802
41,1,1469281074,10983.641
42,1,1469281075,10979.676
43,1,1469281077,10977.717
44,1,1469281078,10980.547
45,1,1469281080,10978.483
46,1,1469281081,10979.838
47,1,1469281083,10982.893
48,1,1469281084,10978.135
49,1,1469281086,10979.3
50,1,1469281087,10976.662
51,1,1469281089,10977.77
52,1,1469281090,10976.186
53,1,1469281091,10975.456
54,1,1469281093,10975.882
55,1,1469281094,10974.748
56,1,1469281096,10974.071
57,1,1469281097,10972.691
58,1,1469281099,10977.067
59,1,1469281100,10976.277
60,1,1469281102,10974.173
61,1,1469281103,10975.662
62,1,1469281105,10976.285
63,1,1469281106,10970.851
64,1,1469281107,10973.284
65,1,1469281109,10971.916
66,1,1469281110,10976.114
67,1,1469281112,10973.207
68,1,1469281113,10974.633
69,1,1469281115,10972.143
70,1,1469281116,10975.321
71,1,1469281118,10974.438
72,1,1469281119,10969.909
73,1,1469281121,10970.846
74,1,1469281122,10968.889
75,1,1469281123,10969.518
76,1,1469281125,10972.205
77,1,1469281126,10971.102
78,1,1469281128,10968.18
79,1,1469281129,10969.385
80,1,1469281131,10971.148
81,1,1469281132,10971.773
82,1,1469281134,10967.6875
83,1,1469281135,10969.859
84,1,1469281137,10967.357
85,1,1469281138,10965.574
86,1,1469281139,10967.756
87,1,1469281141,10970.693
88,1,1469281142,10966.383
89,1,1469281144,10969.489
90,1,1469281145,10967.853
91,1,1469281147,10965.214
92,1,1469281148,10966.114
93,1,1469281150,10965.41
94,1,1469281151,10965.702
95,1,1469281153,10965.907
96,1,1469281154,10966.471
97,1,1469281156,10966.824
98,1,1469281157,10965.839
99,1,1469281158,10968.001
100,1,1469281160,10966.248
101,1,1469281161,10965.297
102,1,1469281163,10964.317
103,1,1469281164,10961.831
104,1,1469281166,10960.991
105,1,1469281167,10961.144
106,1,1469281169,10961.217
107,1,1469281170,10962.317
108,1,1469281172,10963.117
109,1,1469281173,10961.602
110,1,1469281174,10960.032
111,1,1469281176,10962.391
112,1,1469281177,10959.178
113,1,1469281179,10959.633
114,1,1469281180,10959.461
115,1,1469281182,10957.892
116,1,1469281183,10956.328
117,1,1469281185,10957.268
118,1,1469281186,10956.227
119,1,1469281188,10958.6
120,1,1469281189,10955.715
121,1,1469281190,10955.216
122,1,1469281192,10954.52
123,1,1469281193,10955.12
124,1,1469281195,10955.614
125,1,1469281196,10955.008
126,1,1469281198,10955.545
127,1,1469281199,10953.033
128,1,1469281201,10952.951
129,1,1469281202,10949.204
130,1,1469281204,10950.632
131,1,1469281205,10949.25
132,1,1469281207,10952.603
133,1,1469281208,10946.7705
