cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
9165,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1467431870,8855.77
2,1,1467431871,8852.977
3,1,1467431873,8854.647
4,1,1467431874,8853.559
5,1,1467431875,8850.142
6,1,1467431877,8853.909
7,1,1467431878,8852.361
8,1,1467431880,8851.068
9,1,1467431881,8850.853
10,1,1467431883,8852.099
11,1,1467431884,8846.679
12,1,1467431886,8848.44
13,1,1467431887,8853.012
14,1,1467431889,8849.573
15,1,1467431890,8850.779
16,1,1467431891,8850.571
17,1,1467431893,8849.667
18,1,1467431894,8846.648
19,1,1467431896,8849.596
20,1,1467431897,8849.181
21,1,1467431899,8855.323
22,1,1467431900,8859.658
23,1,1467431902,8860.99
24,1,1467431903,8861.242
25,1,1467431905,8865.429
26,1,1467431906,8862.435
27,1,1467431907,8860.807
28,1,1467431909,8860.247
29,1,1467431910,8860.387
30,1,1467431912,8859.858
31,1,1467431913,8858.756
32,1,1467431915,8857.449
33,1,1467431916,8858.513
34,1,1467431918,8856.785
35,1,1467431919,8856.078
36,1,1467431921,8857.024
37,1,1467431922,8854.035
38,1,1467431923,8855.677
39,1,1467431925,8856.102
40,1,1467431926,8850.1455
41,1,1467431928,8852.544
42,1,1467431929,8850.593
43,1,1467431931,8851.267
44,1,1467431932,8852.821
45,1,1467431934,8851.695
46,1,1467431935,8852.172
47,1,1467431937,8850.65
48,1,1467431938,8850.247
49,1,1467431940,8851.238
50,1,1467431941,8849.817
51,1,1467431942,8847.614
52,1,1467431944,8844.247
53,1,1467431945,8842.251
54,1,1467431947,8841.71
55,1,1467431948,8840.756
56,1,1467431950,8840.327
57,1,1467431951,8841.013
58,1,1467431953,8838.091
59,1,1467431954,8841.967
60,1,1467431956,8844.159
61,1,1467431957,8845.353
62,1,1467431958,8846.141
63,1,1467431960,8846.968
64,1,1467431961,8845.431
65,1,1467431963,8847.822
66,1,1467431964,8847.87
67,1,1467431966,8848.197
68,1,1467431967,8849.761
69,1,1467431969,8847.541
70,1,1467431970,8845.925
71,1,1467431972,8846.89
72,1,1467431973,8845.694
73,1,1467431974,8845.558
74,1,1467431976,8843.048
75,1,1467431977,8841.765
76,1,1467431979,8845.072
77,1,1467431980,8844.515
78,1,1467431982,8842.83
79,1,1467431983,8843.332
80,1,1467431985,8842.758
81,1,1467431986,8843.3
82,1,1467431988,8841.739
83,1,1467431989,8840.016
84,1,1467431991,8842.789
85,1,1467431992,8843.975
86,1,1467431993,8842.085
87,1,1467431995,8836.257
88,1,1467431996,8830.283
89,1,1467431998,8829.148
90,1,1467431999,8832.8955
91,1,1467432001,8839.427
92,1,1467432002,8841.703
93,1,1467432004,8840.095
94,1,1467432005,8837.817
95,1,1467432007,8840.444
96,1,1467432008,8841.469
97,1,1467432009,8841.16
98,1,1467432011,8839.937
99,1,1467432012,8841.76
100,1,1467432014,8841.926
101,1,1467432015,8840.922
102,1,1467432017,8836.78
103,1,1467432018,8837.774
104,1,1467432020,8837.679
105,1,1467432021,8836.591
106,1,1467432023,8839.472
107,1,1467432024,8838.078
108,1,1467432025,8835.322
109,1,1467432027,8835.812
110,1,1467432028,8834.522
111,1,1467432030,8835.311
112,1,1467432031,8834.175
113,1,1467432033,8834.79
114,1,1467432034,8837.591
115,1,1467432036,8835.609
116,1,1467432037,8834.814
117,1,1467432039,8836.331
118,1,1467432040,8836.87
119,1,1467432042,8833.321
120,1,1467432043,8834.885
121,1,1467432044,8836.005
122,1,1467432046,8835.312
123,1,1467432047,8836.513
124,1,1467432049,8834.427
125,1,1467432050,8835.189
126,1,1467432052,8835.295
127,1,1467432053,8834.303
128,1,1467432055,8836.896
129,1,1467432056,8835.728
130,1,1467432058,8832.476
131,1,1467432059,8832.072
132,1,1467432060,8832.292
133,1,1467432062,8829.744
134,1,1467432063,8830.61
135,1,1467432065,8829.668
136,1,1467432066,8831.445
137,1,1467432068,8830.066
138,1,1467432069,8829.769
139,1,1467432071,8830.168
140,1,1467432072,8833.963
141,1,1467432074,8835.288
142,1,1467432075,8831.439
143,1,1467432076,8834.385
144,1,1467432078,8838.806
