cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
19756,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1464674048,6208.5703
2,1,1464674049,6209.6206
3,1,1464674051,6210.8223
4,1,1464674052,6209.6055
5,1,1464674054,6212.564
6,1,1464674055,6211.1343
7,1,1464674057,6211.4736
8,1,1464674058,6210.3604
9,1,1464674060,6212.8203
10,1,1464674061,6212.502
11,1,1464674062,6209.865
12,1,1464674064,6206.5127
13,1,1464674065,6208.028
14,1,1464674067,6208.229
15,1,1464674068,6207.359
16,1,1464674070,6208.488
17,1,1464674071,6210.284
18,1,1464674073,6210.9062
19,1,1464674074,6209.9517
20,1,1464674076,6209.4097
21,1,1464674077,6208.9155
22,1,1464674079,6211.826
23,1,1464674080,6209.982
24,1,1464674081,6209.1455
25,1,1464674083,6210.124
26,1,1464674084,6208.7427
27,1,1464674086,6210.5454
28,1,1464674087,6209.3706
29,1,1464674089,6209.384
30,1,1464674090,6210.596
31,1,1464674092,6207.9155
32,1,1464674093,6208.1216
33,1,1464674095,6210
34,1,1464674096,6209.4683
35,1,1464674097,6210.385
36,1,1464674099,6206.5
37,1,1464674100,6209.1343
38,1,1464674102,6207.5605
39,1,1464674103,6208.1885
40,1,1464674105,6206.4546
41,1,1464674106,6208.314
42,1,1464674108,6205.9736
43,1,1464674109,6207.35
44,1,1464674111,6206.875
45,1,1464674112,6206.698
46,1,1464674113,6205.9614
47,1,1464674115,6206.9404
48,1,1464674116,6206.3975
49,1,1464674118,6205.852
50,1,1464674119,6207.037
51,1,1464674121,6205.7095
52,1,1464674122,6206.87
53,1,1464674124,6207.892
54,1,1464674125,6206.6196
55,1,1464674127,6204.748
56,1,1464674128,6204.3774
57,1,1464674131,6206.3325
58,1,1464674132,6206.5913
59,1,1464674134,6204.4233
60,1,1464674135,6204.4033
61,1,1464674136,6205.053
62,1,1464674138,6200.776
63,1,1464674139,6206.29
64,1,1464674141,6203.9883
65,1,1464674142,6206.212
66,1,1464674144,6206.4575
67,1,1464674145,6207.096
68,1,1464674147,6206.3574
69,1,1464674148,6208.111
70,1,1464674150,6210.3604
71,1,1464674151,6208.7554
72,1,1464674152,6209.4575
73,1,1464674154,6210.746
74,1,1464674155,6208.7896
75,1,1464674157,6211.648
76,1,1464674158,6210.7065
77,1,1464674160,6210.7075
78,1,1464674161,6208.8096
79,1,1464674163,6209.3823
80,1,1464674164,6209.291
81,1,1464674166,6209.7886
82,1,1464674167,6205.798
83,1,1464674168,6207.245
84,1,1464674170,6207.716
85,1,1464674171,6206.6533
86,1,1464674173,6207.931
87,1,1464674174,6207.311
88,1,1464674176,6207.6353
89,1,1464674177,6205.2256
90,1,1464674179,6180.9307
91,1,1464674180,6206.3633
92,1,1464674182,6207.0825
93,1,1464674183,6205.8916
94,1,1464674185,6203.8105
95,1,1464674186,6203.6465
96,1,1464674187,6204.623
97,1,1464674189,6203.9233
98,1,1464674190,6203.9966
99,1,1464674192,6206.3706
100,1,1464674193,6204.849
101,1,1464674195,6203.825
102,1,1464674196,6205.424
103,1,1464674198,6205.6777
104,1,1464674199,6204.1875
105,1,1464674201,6205.2007
106,1,1464674202,6205.5396
107,1,1464674203,6205.2305
108,1,1464674205,6204.655
109,1,1464674206,6204.023
110,1,1464674208,6203.4106
111,1,1464674209,6205.6685
112,1,1464674211,6204.2944
113,1,1464674212,6203.934
114,1,1464674214,6203.7563
115,1,1464674215,6203.8877
116,1,1464674217,6202.2915
117,1,1464674218,6202.723
118,1,1464674219,6201.64
119,1,1464674221,6202.7715
120,1,1464674222,6201.241
121,1,1464674224,6202.0625
122,1,1464674225,6202.271
123,1,1464674227,6201.2803
124,1,1464674228,6203.0757
125,1,1464674230,6200.2964
126,1,1464674231,6198.729
127,1,1464674233,6201.0522
128,1,1464674234,6200.9434
129,1,1464674235,6198.9043
130,1,1464674237,6202.479
131,1,1464674238,6200.173
132,1,1464674240,6200.397
133,1,1464674241,6201.864
134,1,1464674243,6203.0713
135,1,1464674244,6201.197
136,1,1464674246,6201.1826
137,1,1464674247,6200.8687
138,1,1464674249,6200.218
139,1,1464674250,6202.4824
140,1,1464674252,6200.5737
141,1,1464674253,6199.281
142,1,1464674254,6201.8613
143,1,1464674256,6198.747
144,1,1464674257,6197.62
145,1,1464674259,6198.618
146,1,1464674260,6200.3228
147,1,1464674262,6199.207
148,1,1464674263,6198.292
149,1,1464674265,6199.471
150,1,1464674266,6200.286
151,1,1464674268,6199.0747
152,1,1464674269,6198.097
153,1,1464674270,6199.217
154,1,1464674272,6202.983
155,1,1464674273,6200.6997
156,1,1464674275,6201.454
157,1,1464674276,6201.4297
158,1,1464674278,6199.7207
159,1,1464674279,6199.4297
160,1,1464674281,6199.3135
161,1,1464674282,6199.5254
162,1,1464674284,6205.85
163,1,1464674285,6211.8535
164,1,1464674286,6211.7124
165,1,1464674288,6208.465
166,1,1464674289,6204.1104
167,1,1464674291,6203.7417
168,1,1464674292,6200.0786
169,1,1464674294,6195.1846
170,1,1464674295,6189.895
171,1,1464674297,6189.454
172,1,1464674298,6193.0586
173,1,1464674300,6195.76
174,1,1464674301,6195.3486
175,1,1464674303,6192.357
176,1,1464674304,6190.454
177,1,1464674305,6196.3047
178,1,1464674307,6200.5566
179,1,1464674308,6201.854
180,1,1464674310,6203.75
181,1,1464674311,6198.983
182,1,1464674313,6194.9746
183,1,1464674314,6194.471
184,1,1464674316,6197.414
185,1,1464674317,6198.6177
186,1,1464674319,6196.698
187,1,1464674320,6197.4165
188,1,1464674321,6194.796
189,1,1464674323,6192.6665
190,1,1464674324,6195.3477
191,1,1464674326,6193.4614
192,1,1464674327,6192.996
193,1,1464674329,6191.539
194,1,1464674330,6187.6235
195,1,1464674332,6191.054
196,1,1464674333,6190.2817
197,1,1464674335,6189.8623
198,1,1464674336,6190.7695
199,1,1464674337,6190.3223
200,1,1464674339,6187.8716
201,1,1464674340,6188.844
202,1,1464674342,6184.619
203,1,1464674343,6183.9995
204,1,1464674345,6185.8867
205,1,1464674346,6184.2124
206,1,1464674348,6180.5137
207,1,1464674349,6183.0435
208,1,1464674351,6180.644
209,1,1464674352,6181.5425
210,1,1464674354,6181.0605
211,1,1464674355,6183.1953
212,1,1464674356,6181.874
213,1,1464674358,6181.933
214,1,1464674359,6182.5107
215,1,1464674361,6181.5576
216,1,1464674362,6181.1494
217,1,1464674364,6180.1943
218,1,1464674365,6182.548
219,1,1464674367,6182.8213
220,1,1464674368,6182.392
221,1,1464674370,6182.292
222,1,1464674371,6182.806
223,1,1464674372,6179.3433
224,1,1464674374,6179.9243
225,1,1464674375,6179.2217
226,1,1464674377,6181.4443
227,1,1464674378,6181.512
228,1,1464674380,6178.8423
229,1,1464674381,6180.1816
230,1,1464674383,6179.907
231,1,1464674384,6178.4126
232,1,1464674386,6179.514
233,1,1464674387,6177.688
234,1,1464674388,6177.723
235,1,1464674390,6177.0444
236,1,1464674391,6178.776
237,1,1464674393,6177.6123
238,1,1464674394,6178.292
239,1,1464674396,6177.6196
240,1,1464674397,6177.4663
241,1,1464674399,6176.9385
242,1,1464674400,6179.909
243,1,1464674402,6178.792
244,1,1464674403,6176.115
245,1,1464674405,6177.8657
246,1,1464674406,6179.6665
247,1,1464674407,6179.3604
248,1,1464674409,6178.8564
249,1,1464674410,6176.3994
250,1,1464674412,6178.9443
251,1,1464674413,6176.7246
252,1,1464674415,6174.2944
253,1,1464674416,6178.501
254,1,1464674418,6176.7197
255,1,1464674419,6175.6914
256,1,1464674421,6177.0645
257,1,1464674422,6176.295
258,1,1464674423,6173.339
259,1,1464674425,6173.3506
260,1,1464674426,6173.9277
261,1,1464674428,6174.278
262,1,1464674429,6174.2085
263,1,1464674431,6174.3364
264,1,1464674432,6175.0527
265,1,1464674434,6172.3984
266,1,1464674435,6173.0547
267,1,1464674437,6174.532
268,1,1464674438,6174.724
269,1,1464674439,6174.6396
270,1,1464674441,6173.8643
271,1,1464674442,6173.54
272,1,1464674444,6174.6772
273,1,1464674445,6174.0625
274,1,1464674447,6174.0854
275,1,1464674448,6171.9
276,1,1464674450,6173.965
277,1,1464674451,6173.5225
278,1,1464674453,6173.1797
279,1,1464674454,6172.4126
280,1,1464674455,6170.8784
281,1,1464674457,6170.361
282,1,1464674458,6170.29
283,1,1464674460,6171.0156
284,1,1464674461,6172.0093
285,1,1464674463,6164.7495
286,1,1464674464,6161.0967
287,1,1464674466,6160.1724
288,1,1464674467,6163.036
289,1,1464674469,6165.155
290,1,1464674470,6169.2188
291,1,1464674472,6169.6855
292,1,1464674473,6167.3945
293,1,1464674474,6165.6904
294,1,1464674476,6166.995
295,1,1464674477,6164.307
296,1,1464674479,6164.153
297,1,1464674480,6166.6387
298,1,1464674482,6170.5317
299,1,1464674483,6171.3853
300,1,1464674485,6169.96
301,1,1464674486,6169.648
302,1,1464674488,6168.2524
303,1,1464674489,6171.538
304,1,1464674490,6172.6426
305,1,1464674492,6171.888
306,1,1464674493,6174.257
307,1,1464674495,6173.681
308,1,1464674496,6172.384
309,1,1464674498,6172.008
310,1,1464674499,6171.6846
311,1,1464674501,6171.598
312,1,1464674502,6170.7085
313,1,1464674504,6170.235
314,1,1464674505,6170.3057
315,1,1464674506,6168.9033
316,1,1464674508,6169.7217
317,1,1464674509,6168.944
318,1,1464674511,6168.6016
319,1,1464674512,6170.743
320,1,1464674514,6168.7036
321,1,1464674515,6169.9194
322,1,1464674517,6169.997
323,1,1464674518,6169.243
324,1,1464674520,6168.5093
325,1,1464674521,6170.3813
326,1,1464674523,6168.163
327,1,1464674524,6169.6597
328,1,1464674525,6168.832
329,1,1464674527,6169.3096
330,1,1464674528,6170.2305
331,1,1464674530,6169.154
332,1,1464674531,6168.3
333,1,1464674533,6169.4844
334,1,1464674534,6171.205
335,1,1464674536,6171.092
336,1,1464674537,6172.087
337,1,1464674539,6169.9556
338,1,1464674540,6167.7217
339,1,1464674541,6169.483
340,1,1464674543,6170.196
341,1,1464674544,6170.1035
342,1,1464674546,6170.655
343,1,1464674547,6168.396
344,1,1464674549,6168.604
345,1,1464674550,6166.8804
346,1,1464674552,6166.9575
347,1,1464674553,6167.7124
348,1,1464674555,6166.6245
349,1,1464674556,6165.492
350,1,1464674557,6167.14
351,1,1464674559,6167.102
352,1,1464674560,6168.7817
353,1,1464674562,6166.2515
354,1,1464674563,6166.898
355,1,1464674565,6165.4707
356,1,1464674566,6165.1626
357,1,1464674568,6166.8423
358,1,1464674569,6168.3384
359,1,1464674571,6166.453
360,1,1464674572,6166.63
361,1,1464674574,6164.7725
362,1,1464674575,6166.547
363,1,1464674576,6165.7563
364,1,1464674578,6164.9536
365,1,1464674579,6165.4453
366,1,1464674581,6164.7954
367,1,1464674582,6161.1416
368,1,1464674584,6160.396
369,1,1464674585,6163.489
370,1,1464674587,6162.805
371,1,1464674588,6162.636
372,1,1464674590,6163.8584
373,1,1464674591,6161.085
374,1,1464674592,6160.795
375,1,1464674594,6162.1846
376,1,1464674595,6160.956
377,1,1464674597,6160.695
378,1,1464674598,6162.664
379,1,1464674600,6163.5015
380,1,1464674601,6160.8853
381,1,1464674603,6162.9434
382,1,1464674604,6164.027
383,1,1464674606,6163.673
384,1,1464674607,6163.234
385,1,1464674608,6161.985
386,1,1464674610,6162.601
387,1,1464674611,6162.871
388,1,1464674613,6163.626
389,1,1464674614,6163.016
390,1,1464674616,6161.1123
391,1,1464674617,6161.2554
392,1,1464674619,6164.343
393,1,1464674620,6163.82
394,1,1464674622,6164.3813
395,1,1464674623,6161.5723
396,1,1464674624,6162.3013
397,1,1464674626,6160.884
398,1,1464674627,6162.3623
399,1,1464674629,6161.089
