cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
6703,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1446087896,4228.4937
2,1,1446087897,4225.157
3,1,1446087899,4228.671
4,1,1446087900,4224.2544
5,1,1446087902,4225.9526
6,1,1446087903,4227.788
7,1,1446087905,4226.593
8,1,1446087906,4226.258
9,1,1446087908,4225.8975
10,1,1446087909,4226.7563
11,1,1446087911,4228.4604
12,1,1446087912,4221.2637
13,1,1446087913,4226.0557
14,1,1446087915,4228.0825
15,1,1446087916,4227.21
16,1,1446087918,4224.889
17,1,1446087919,4226.474
18,1,1446087921,4225.1123
19,1,1446087922,4232.8057
20,1,1446087924,4221.272
21,1,1446087925,4226.782
22,1,1446087927,4222.9927
23,1,1446087928,4226.696
24,1,1446087929,4223.7456
25,1,1446087931,4223.791
26,1,1446087932,4221.9937
27,1,1446087934,4227.244
28,1,1446087935,4224.619
29,1,1446087937,4227.9067
30,1,1446087938,4219.3823
31,1,1446087940,4222.182
32,1,1446087941,4223.2026
33,1,1446087943,4221.196
34,1,1446087944,4220.61
35,1,1446087946,4227.0034
36,1,1446087947,4219.5015
37,1,1446087948,4223.7607
38,1,1446087950,4221.946
39,1,1446087951,4224.4956
40,1,1446087953,4224.603
41,1,1446087954,4218.6943
42,1,1446087956,4221.8105
43,1,1446087957,4219.8174
44,1,1446087959,4221.736
45,1,1446087960,4222.256
46,1,1446087962,4221.7305
47,1,1446087963,4218.076
48,1,1446087964,4222.6357
49,1,1446087966,4220.923
50,1,1446087967,4221.2627
51,1,1446087969,4221.5654
52,1,1446087970,4221.694
53,1,1446087972,4224.8267
54,1,1446087973,4223.5376
55,1,1446087975,4223.6655
56,1,1446087976,4222.712
57,1,1446087978,4221.2236
58,1,1446087979,4219.3213
59,1,1446087980,4221.5293
60,1,1446087982,4218.028
61,1,1446087983,4217.526
62,1,1446087985,4215.9873
63,1,1446087986,4214.627
64,1,1446087988,4216.068
65,1,1446087989,4215.8145
66,1,1446087991,4217.6255
67,1,1446087992,4213.82
68,1,1446087994,4214.8955
69,1,1446087995,4215.8774
70,1,1446087997,4214.978
71,1,1446087998,4210.8325
72,1,1446087999,4217.534
73,1,1446088001,4213.1055
74,1,1446088002,4214.1187
75,1,1446088004,4212.8467
76,1,1446088005,4215.582
77,1,1446088007,4215.6797
78,1,1446088008,4213.0483
79,1,1446088010,4212.0073
80,1,1446088011,4216.4604
81,1,1446088013,4215.553
82,1,1446088014,4214.9917
83,1,1446088015,4216.0747
84,1,1446088017,4215.06
85,1,1446088018,4216.3765
86,1,1446088020,4214.8813
87,1,1446088021,4212.874
88,1,1446088023,4215.4546
89,1,1446088024,4215.606
90,1,1446088026,4213.028
91,1,1446088027,4213.938
92,1,1446088029,4213.637
93,1,1446088030,4211.1646
94,1,1446088031,4209.3223
95,1,1446088033,4212.362
96,1,1446088034,4208.9526
97,1,1446088036,4208.5996
98,1,1446088037,4212.2715
99,1,1446088039,4207.228
100,1,1446088040,4210.242
101,1,1446088042,4210.378
102,1,1446088043,4211.6543
103,1,1446088045,4210.8965
104,1,1446088046,4211.074
105,1,1446088047,4212.628
106,1,1446088049,4212.7935
107,1,1446088050,4212.1626
108,1,1446088052,4210.7
109,1,1446088053,4212.792
110,1,1446088055,4212.9595
111,1,1446088056,4213.527
112,1,1446088058,4215.859
113,1,1446088059,4209.4307
114,1,1446088061,4210.081
115,1,1446088062,4213.5044
116,1,1446088064,4210.023
117,1,1446088065,4213.4526
118,1,1446088066,4212.151
119,1,1446088068,4213.493
120,1,1446088069,4210.011
121,1,1446088071,4208.2134
122,1,1446088072,4210.2
123,1,1446088074,4209.9375
124,1,1446088075,4209.81
125,1,1446088077,4212.189
126,1,1446088078,4212.3887
127,1,1446088080,4210.294
128,1,1446088081,4210.0586
129,1,1446088082,4210.9688
130,1,1446088084,4213.415
131,1,1446088085,4213.647
132,1,1446088087,4209.3823
133,1,1446088088,4216.108
134,1,1446088090,4213.0874
135,1,1446088091,4216.3257
136,1,1446088093,4210.1045
137,1,1446088094,4219.2485
138,1,1446088096,4219.063
139,1,1446088097,4222.377
140,1,1446088098,4215.298
141,1,1446088100,4212.6973
142,1,1446088101,4212.453
143,1,1446088103,4210.2915
144,1,1446088104,4202.726
145,1,1446088106,4187.5713
146,1,1446088107,4177.1787
147,1,1446088109,4168.1367
148,1,1446088110,4165.2554
149,1,1446088112,4174.257
150,1,1446088113,4178.1123
151,1,1446088115,4194.667
152,1,1446088116,4202.1104
153,1,1446088117,4182.67
154,1,1446088119,4200.271
155,1,1446088120,4220.73
156,1,1446088122,4230.257
157,1,1446088123,4238.1606
158,1,1446088125,4222.9194
159,1,1446088126,4221.025
160,1,1446088128,4228.861
161,1,1446088129,4223.994
162,1,1446088131,4225.031
163,1,1446088132,4216.0356
164,1,1446088133,4209.052
165,1,1446088135,4202.8394
166,1,1446088136,4203.2725
167,1,1446088138,4208.1426
168,1,1446088139,4214.505
169,1,1446088141,4211.612
170,1,1446088142,4204.4785
171,1,1446088144,4199.5874
172,1,1446088145,4201.773
173,1,1446088147,4209.14
174,1,1446088148,4202.8145
175,1,1446088149,4204.311
176,1,1446088151,4206.9937
177,1,1446088152,4203.397
178,1,1446088154,4211.9604
179,1,1446088155,4208.706
180,1,1446088157,4206.454
181,1,1446088158,4207.042
182,1,1446088160,4206.1104
183,1,1446088161,4201.494
184,1,1446088163,4206.288
185,1,1446088164,4206.9385
186,1,1446088166,4207.9663
187,1,1446088167,4210.8765
188,1,1446088168,4207.272
189,1,1446088170,4211.1943
190,1,1446088171,4207.094
191,1,1446088173,4212.315
192,1,1446088174,4208.129
193,1,1446088176,4212.88
194,1,1446088177,4209.1035
195,1,1446088179,4210.071
196,1,1446088180,4209.1274
197,1,1446088182,4209.509
198,1,1446088183,4209.932
199,1,1446088184,4209.67
200,1,1446088186,4211.235
201,1,1446088187,4211.598
202,1,1446088189,4207.3027
203,1,1446088190,4208.692
204,1,1446088192,4208.2715
205,1,1446088193,4204.8647
206,1,1446088195,4207.9814
207,1,1446088196,4209.7705
208,1,1446088198,4207.3364
209,1,1446088199,4205.0576
210,1,1446088200,4205.0415
211,1,1446088202,4209.3975
212,1,1446088203,4208.5747
213,1,1446088205,4208.8623
214,1,1446088206,4206.243
215,1,1446088208,4207.1577
216,1,1446088209,4206.6567
217,1,1446088211,4209.439
218,1,1446088212,4210.434
219,1,1446088214,4205.319
220,1,1446088215,4210.0312
221,1,1446088216,4213.775
222,1,1446088218,4210.386
223,1,1446088219,4213.9355
224,1,1446088221,4205.652
225,1,1446088222,4212.406
226,1,1446088224,4208.604
227,1,1446088225,4209.0327
228,1,1446088227,4212.212
229,1,1446088228,4205.532
230,1,1446088230,4212.9927
231,1,1446088231,4209.8354
232,1,1446088233,4205.626
233,1,1446088234,4208.873
234,1,1446088235,4209.9707
235,1,1446088237,4211.211
236,1,1446088238,4206.835
237,1,1446088240,4204.784
238,1,1446088241,4211.1997
239,1,1446088243,4208.573
240,1,1446088244,4206.5737
241,1,1446088246,4207.8525
242,1,1446088247,4210.056
243,1,1446088249,4206.8315
244,1,1446088250,4209.7837
245,1,1446088251,4210.6406
246,1,1446088253,4207.802
247,1,1446088254,4207.2656
248,1,1446088256,4206.166
249,1,1446088257,4210.4956
250,1,1446088259,4213.046
251,1,1446088260,4206.406
252,1,1446088262,4210.372
253,1,1446088263,4208.9434
254,1,1446088265,4209.9253
255,1,1446088266,4207.5454
256,1,1446088267,4210.651
257,1,1446088269,4208.6787
258,1,1446088270,4209.668
259,1,1446088272,4212.429
260,1,1446088273,4209.841
261,1,1446088275,4209.7974
262,1,1446088276,4208.8003
263,1,1446088278,4205.2686
264,1,1446088279,4205.4043
265,1,1446088281,4208.386
266,1,1446088282,4215.6597
267,1,1446088284,4216.2437
268,1,1446088285,4223.949
269,1,1446088286,4226.5063
