cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
17475,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1461875247,185.35646
2,1,1461875249,185.5638
3,1,1461875250,185.51875
4,1,1461875251,185.37904
5,1,1461875253,185.05254
6,1,1461875254,185.18651
7,1,1461875256,185.36655
8,1,1461875257,185.00247
9,1,1461875259,185.22902
10,1,1461875260,185.22797
11,1,1461875262,184.91646
12,1,1461875263,184.97287
13,1,1461875265,185.17776
14,1,1461875266,184.85011
15,1,1461875268,185.08691
16,1,1461875269,184.92848
17,1,1461875270,185.02505
18,1,1461875272,185.23471
19,1,1461875273,184.95029
20,1,1461875275,185.16908
21,1,1461875276,185.12598
22,1,1461875278,185.26144
23,1,1461875279,185.37195
24,1,1461875281,185.13206
25,1,1461875282,185.26022
26,1,1461875284,185.13141
27,1,1461875285,185.40607
28,1,1461875286,185.195
29,1,1461875288,185.53886
30,1,1461875289,185.29016
31,1,1461875291,185.10414
32,1,1461875292,185.22252
33,1,1461875294,185.23795
34,1,1461875295,185.20226
35,1,1461875297,185.02888
36,1,1461875298,185.19138
37,1,1461875300,184.9977
38,1,1461875301,185.02507
39,1,1461875302,185.12994
40,1,1461875304,184.89606
41,1,1461875305,185.19821
42,1,1461875307,184.99118
43,1,1461875308,185.05992
44,1,1461875310,185.00919
45,1,1461875311,184.94394
46,1,1461875313,185.06958
47,1,1461875314,185.06586
48,1,1461875316,185.05551
49,1,1461875317,185.11798
50,1,1461875319,185.01659
51,1,1461875320,185.04951
52,1,1461875321,185.16559
53,1,1461875323,185.02034
54,1,1461875324,184.83629
55,1,1461875326,184.84818
56,1,1461875327,185.09593
57,1,1461875329,184.91745
58,1,1461875330,185.00168
59,1,1461875332,184.65976
60,1,1461875333,184.99303
61,1,1461875335,185.0573
62,1,1461875336,185.11191
63,1,1461875337,184.92941
64,1,1461875339,184.96696
65,1,1461875340,184.79408
66,1,1461875342,184.95192
67,1,1461875343,185.06346
68,1,1461875345,184.91469
69,1,1461875346,185.05212
70,1,1461875348,185.05165
71,1,1461875349,185.07419
72,1,1461875351,184.89812
73,1,1461875352,185.1565
74,1,1461875353,184.83943
75,1,1461875355,185.10439
76,1,1461875356,185.08217
77,1,1461875358,185.09238
78,1,1461875359,184.88501
79,1,1461875361,185.03377
80,1,1461875362,184.93939
81,1,1461875364,184.81082
82,1,1461875365,184.77797
83,1,1461875367,185.05098
84,1,1461875368,184.59381
85,1,1461875369,184.79518
86,1,1461875371,184.75269
87,1,1461875372,184.70941
88,1,1461875374,184.61942
89,1,1461875375,184.72417
90,1,1461875377,184.85161
91,1,1461875378,184.97995
92,1,1461875380,184.81198
93,1,1461875381,184.6735
94,1,1461875383,184.8552
95,1,1461875384,184.84224
96,1,1461875386,184.73775
97,1,1461875387,184.80754
98,1,1461875388,184.8701
99,1,1461875390,184.95235
100,1,1461875391,184.95241
101,1,1461875393,184.84286
102,1,1461875394,184.7083
103,1,1461875396,184.73405
104,1,1461875397,184.6055
105,1,1461875399,184.63689
106,1,1461875400,184.54031
107,1,1461875402,184.74919
108,1,1461875403,184.6434
