cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
25695,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1440190790,918.76355
2,1,1440190791,918.7217
3,1,1440190793,918.5278
4,1,1440190794,918.4215
5,1,1440190795,918.23193
6,1,1440190797,917.37305
7,1,1440190798,917.70355
8,1,1440190800,918.5402
9,1,1440190801,918.1348
10,1,1440190803,918.8248
11,1,1440190804,917.8499
12,1,1440190806,917.6769
13,1,1440190807,917.9613
14,1,1440190809,917.5535
15,1,1440190810,918.10297
16,1,1440190811,917.494
17,1,1440190813,917.5464
18,1,1440190814,917.8336
19,1,1440190816,917.44476
20,1,1440190817,917.75507
21,1,1440190819,917.5388
22,1,1440190820,918.4613
23,1,1440190822,917.5305
24,1,1440190823,917.6991
25,1,1440190825,917.84924
26,1,1440190826,917.4794
27,1,1440190828,916.9816
28,1,1440190829,917.28284
29,1,1440190830,917.43036
30,1,1440190832,917.9426
31,1,1440190833,917.60376
32,1,1440190835,916.92334
33,1,1440190836,917.21155
34,1,1440190838,916.80914
35,1,1440190839,916.60767
36,1,1440190841,917.14185
37,1,1440190842,917.0977
38,1,1440190844,917.24915
39,1,1440190845,916.4362
40,1,1440190846,916.7068
41,1,1440190848,916.7999
42,1,1440190849,917.27094
43,1,1440190851,916.48334
44,1,1440190852,916.1178
45,1,1440190854,917.0557
46,1,1440190855,915.9815
47,1,1440190857,915.9226
48,1,1440190858,917.0402
49,1,1440190860,916.5652
50,1,1440190861,916.4918
51,1,1440190862,915.7512
52,1,1440190864,915.6489
53,1,1440190865,916.7013
54,1,1440190867,916.7492
55,1,1440190868,916.0364
56,1,1440190870,916.8753
57,1,1440190871,916.1379
58,1,1440190873,915.3173
59,1,1440190874,916.4951
60,1,1440190876,916.0788
61,1,1440190877,916.5695
62,1,1440190879,916.4704
63,1,1440190880,916.47754
64,1,1440190881,916.00635
65,1,1440190883,916.4749
66,1,1440190884,915.2868
67,1,1440190886,915.4058
68,1,1440190887,916.24664
69,1,1440190889,915.16437
70,1,1440190890,916.6554
71,1,1440190892,915.75256
72,1,1440190893,915.5717
73,1,1440190895,915.6065
74,1,1440190896,915.2376
75,1,1440190897,915.6532
76,1,1440190899,915.6587
77,1,1440190900,915.4738
78,1,1440190902,915.613
79,1,1440190903,915.98364
80,1,1440190905,915.6971
81,1,1440190906,915.75684
82,1,1440190908,915.69586
83,1,1440190909,915.9776
84,1,1440190911,915.2953
85,1,1440190912,915.0789
86,1,1440190913,915.14294
87,1,1440190915,914.46497
88,1,1440190916,914.8392
89,1,1440190918,915.0878
90,1,1440190919,914.9581
91,1,1440190921,914.4383
92,1,1440190922,914.94415
93,1,1440190924,914.8999
94,1,1440190925,914.7827
95,1,1440190927,914.9111
96,1,1440190928,914.55707
97,1,1440190930,914.62195
98,1,1440190931,914.43115
99,1,1440190932,914.5778
100,1,1440190934,914.1083
101,1,1440190935,913.6258
102,1,1440190937,913.9542
103,1,1440190938,914.0019
104,1,1440190940,913.9052
105,1,1440190941,914.38275
106,1,1440190943,913.69885
107,1,1440190944,913.77924
108,1,1440190946,913.70557
109,1,1440190947,912.7522
110,1,1440190948,912.7128
111,1,1440190950,913.42224
112,1,1440190951,913.9158
113,1,1440190953,913.47705
114,1,1440190954,913.9199
115,1,1440190956,913.5562
116,1,1440190957,913.9859
117,1,1440190959,913.2999
118,1,1440190960,913.27936
119,1,1440190962,913.15875
120,1,1440190963,913.41656
121,1,1440190964,913.3295
122,1,1440190966,912.94495
123,1,1440190967,913.69745
124,1,1440190969,913.4279
125,1,1440190970,913.67053
126,1,1440190972,913.37915
127,1,1440190973,913.1803
128,1,1440190975,913.3279
129,1,1440190976,913.5762
130,1,1440190978,913.7916
131,1,1440190979,914.0747
132,1,1440190980,913.7075
133,1,1440190982,913.42645
134,1,1440190983,913.336
135,1,1440190985,913.81305
136,1,1440190986,913.3414
137,1,1440190988,913.2158
138,1,1440190989,913.1383
139,1,1440190991,913.48346
140,1,1440190992,913.73224
141,1,1440190994,913.87665
142,1,1440190995,913.70087
143,1,1440190997,913.4058
144,1,1440190998,913.8165
145,1,1440190999,913.1557
146,1,1440191001,913.2411
147,1,1440191002,913.5033
148,1,1440191004,913.169
149,1,1440191005,913.67834
150,1,1440191007,913.4496
151,1,1440191008,913.2585
152,1,1440191010,913.9403
153,1,1440191011,913.4711
154,1,1440191013,913.8195
155,1,1440191014,913.0974
156,1,1440191015,913.0183
157,1,1440191017,912.587
158,1,1440191018,912.44727
159,1,1440191020,912.896
160,1,1440191021,913.3081
161,1,1440191023,912.80927
162,1,1440191024,912.52386
163,1,1440191026,913.60504
164,1,1440191027,913.1839
165,1,1440191029,912.736
166,1,1440191030,912.5848
167,1,1440191031,912.5748
168,1,1440191033,912.5979
169,1,1440191034,912.9463
170,1,1440191036,912.4265
171,1,1440191037,913.42896
172,1,1440191039,913.05273
173,1,1440191040,913.27637
174,1,1440191042,913.1993
175,1,1440191043,912.17444
176,1,1440191045,913.4256
177,1,1440191046,912.18915
178,1,1440191048,912.9678
179,1,1440191049,912.9125
180,1,1440191050,913.11755
181,1,1440191052,911.86786
182,1,1440191053,912.8637
183,1,1440191055,912.9787
184,1,1440191056,912.61334
185,1,1440191058,912.17053
186,1,1440191059,911.92163
187,1,1440191061,912.72815
188,1,1440191062,912.7262
189,1,1440191064,912.7259
190,1,1440191065,913.00867
191,1,1440191066,912.1681
192,1,1440191068,912.06177
193,1,1440191069,912.5565
194,1,1440191071,911.72406
195,1,1440191072,911.683
196,1,1440191074,911.5831
197,1,1440191075,911.69196
198,1,1440191077,911.31384
199,1,1440191078,911.386
200,1,1440191080,911.56274
201,1,1440191081,912.02826
202,1,1440191082,912.32104
203,1,1440191084,911.31714
204,1,1440191085,910.99664
205,1,1440191087,911.8221
206,1,1440191088,911.2545
207,1,1440191090,911.6179
208,1,1440191091,911.7309
209,1,1440191093,911.11774
210,1,1440191094,910.8989
211,1,1440191096,911.0012
212,1,1440191097,911.24207
213,1,1440191099,911.4773
214,1,1440191100,911.3263
215,1,1440191101,911.2991
216,1,1440191103,910.7602
217,1,1440191104,910.9377
