cms_omds_lb.CMS_BEAM_COND.CMS_BRIL_LUMIPLTZ.LUMI_TOTINST,,,
17492,,,
ROW,WEIGHT,DIPTIME,LUMI_TOTINST
1,1,1464980961,7452.365
2,1,1464980964,7452.8774
3,1,1464980967,7452.173
4,1,1464980970,7450.401
5,1,1464980973,7450.868
6,1,1464980975,7449.4067
7,1,1464980978,7448.0493
8,1,1464980981,7450.383
9,1,1464980984,7448.8853
10,1,1464980987,7448.5728
11,1,1464980990,7448.633
12,1,1464980993,7451.682
13,1,1464980996,7452.905
14,1,1464980999,7447.85
15,1,1464981002,7449.9863
16,1,1464981005,7451.2637
17,1,1464981007,7449.1094
18,1,1464981010,7445.27
19,1,1464981013,7442.1797
20,1,1464981016,7442.367
21,1,1464981019,7437.4736
22,1,1464981022,7441.018
23,1,1464981025,7440.332
24,1,1464981028,7440.4834
25,1,1464981031,7439.7617
26,1,1464981034,7441.191
27,1,1464981037,7440.776
28,1,1464981040,7444.0806
29,1,1464981042,7441.3623
30,1,1464981045,7439.952
31,1,1464981048,7444.337
32,1,1464981051,7440.2593
33,1,1464981054,7444.7285
34,1,1464981057,7442.5527
35,1,1464981060,7442.3228
36,1,1464981063,7439.7495
37,1,1464981066,7442.9956
38,1,1464981069,7444.527
39,1,1464981072,7449.519
40,1,1464981075,7448.973
41,1,1464981077,7446.48
42,1,1464981080,7446.225
43,1,1464981083,7446.326
44,1,1464981086,7447.769
45,1,1464981089,7448.7075
46,1,1464981092,7448.9087
47,1,1464981095,7447.132
48,1,1464981098,7447.78
49,1,1464981101,7445.501
50,1,1464981104,7442.9756
51,1,1464981107,7435.8726
52,1,1464981109,7434.889
53,1,1464981112,7439.091
54,1,1464981115,7442.4556
55,1,1464981118,7441.945
56,1,1464981121,7434.15
57,1,1464981124,7424.186
58,1,1464981127,7387.87
59,1,1464981130,7426.1562
60,1,1464981133,7428.7993
61,1,1464981136,7427.784
62,1,1464981139,7428.8955
63,1,1464981142,7431.532
64,1,1464981144,7443.654
65,1,1464981147,7442.9307
66,1,1464981150,7442.0073
67,1,1464981153,7440.201
68,1,1464981156,7441.503
69,1,1464981159,7437.5864
70,1,1464981162,7441.143
71,1,1464981165,7432.2734
72,1,1464981168,7426.96
73,1,1464981171,7432.985
74,1,1464981174,7434.996
75,1,1464981176,7434.047
76,1,1464981179,7431.7266
77,1,1464981182,7428.283
78,1,1464981185,7429.239
79,1,1464981188,7430.2524
80,1,1464981191,7430.0107
81,1,1464981194,7432.077
82,1,1464981197,7433.4756
83,1,1464981200,7432.5293
84,1,1464981203,7430.1577
85,1,1464981206,7429.136
86,1,1464981209,7430.271
87,1,1464981211,7431.1675
88,1,1464981214,7427.8755
89,1,1464981217,7428.726
90,1,1464981220,7427.096
91,1,1464981223,7426.878
92,1,1464981226,7426.695
93,1,1464981229,7425.168
94,1,1464981232,7424.86
95,1,1464981235,7424.1357
96,1,1464981238,7424.34
97,1,1464981241,7425.9395
98,1,1464981244,7424.477
99,1,1464981246,7424.37
100,1,1464981249,7422.15
101,1,1464981252,7422.466
102,1,1464981255,7419.615
103,1,1464981258,7418.793
104,1,1464981261,7418.8984
105,1,1464981264,7419.802
106,1,1464981267,7420.5356
107,1,1464981270,7389.6226
108,1,1464981273,7420.5483
109,1,1464981276,7418.8276
110,1,1464981278,7416.378
111,1,1464981281,7419.8354
112,1,1464981284,7417.8086
113,1,1464981287,7415.695
114,1,1464981290,7412.409
115,1,1464981293,7416.3525
116,1,1464981296,7418.12
117,1,1464981299,7413.87
118,1,1464981302,7414.8335
119,1,1464981305,7415.41
120,1,1464981308,7412.4575
121,1,1464981311,7414.192
122,1,1464981313,7415.5317
123,1,1464981316,7414.587
124,1,1464981319,7414.892
125,1,1464981322,7413.0645
126,1,1464981325,7411.304
127,1,1464981328,7412.816
128,1,1464981331,7410.5483
129,1,1464981334,7414.5186
130,1,1464981337,7411.6636
