2017.08.07 17:33:06.684000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137702,121413,110441,111675,118784,131648,142552,149260,105946,115182,124638,136334,142521,134421,127113,114384,126500.875
2017.08.07 17:33:16.882000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137680,120057,110140,110366,117527,131182,140950,147759,105022,115214,123880,135860,141144,132720,126663,113657,125613.8125
2017.08.07 17:33:26.717000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525148,466014,427654,425702,454273,502736,543193,570796,410893,446910,480196,519466,544641,514611,487167,412423,483238.9375
2017.08.07 17:33:36.915000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151955,1051263,956466,938239,1005992,1101691,1186844,1275118,935517,1002297,1073450,1141399,1212816,1146532,1089576,844649,1069612.75
2017.08.07 17:33:46.750000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210522,1110281,1005924,986258,1058673,1158012,1244024,1344433,986121,1055623,1132745,1200164,1274822,1204507,1144913,882152,1124948.375
2017.08.07 17:33:56.948000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607548,1499361,1353731,1308198,1409091,1529755,1642712,1797753,1350431,1430423,1530655,1604673,1721029,1622658,1547426,1133504,1505559.25
2017.08.07 17:34:06.782000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603925,1495986,1351497,1304311,1406698,1528247,1639921,1795173,1346498,1426413,1528443,1604263,1721856,1623265,1545935,1132552,1503436.4375
2017.08.07 17:34:16.981000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241126,1136403,1030766,1008762,1082815,1185631,1277493,1372153,1035988,1098402,1177341,1245028,1324759,1243396,1183036,903394,1159155.8125
2017.08.07 17:34:26.815000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564558,499031,459838,455478,487063,539891,581867,612168,462109,491537,526514,567870,592495,554071,527181,440207,522617.375
2017.08.07 17:34:36.650000,#M,199.6999969482422,199.89999389648438,200.39999389648438,200.0,200.0,199.8000030517578,200.3000030517578,199.6999969482422,200.39999389648438,200.0,200.1999969482422,200.60000610351562,200.10000610351562,200.10000610351562,200.0,200.39999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549456,484531,446234,442046,473363,525925,567513,595238,448355,478458,512904,552663,576449,538205,512852,428763,508309.6875
