#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
278406:5183,104:104,1470676993,STABLE BEAMS,6500,11178.213662801,10846.508382378,36.8,HFOC
278406:5183,105:105,1470677017,STABLE BEAMS,6500,11146.106828939,10744.783387925,36.7,HFOC
278406:5183,106:106,1470677040,STABLE BEAMS,6500,11141.207048051,10809.973073348,36.7,HFOC
278406:5183,107:107,1470677063,STABLE BEAMS,6500,8490.339432296,8260.356506234,28.0,HFOC
278406:5183,108:108,1470677087,STABLE BEAMS,6500,4302.923519344,4239.268956315,14.2,HFOC
278406:5183,109:109,1470677110,STABLE BEAMS,6500,8547.768156850,8362.087294947,28.2,HFOC
278406:5183,110:110,1470677133,STABLE BEAMS,6500,10798.618296759,10492.909966289,35.6,HFOC
278406:5183,111:111,1470677156,STABLE BEAMS,6500,7874.715570026,7708.404843141,25.9,HFOC
278406:5183,112:112,1470677180,STABLE BEAMS,6500,3616.861677162,3565.013503699,11.9,HFOC
278406:5183,113:113,1470677203,STABLE BEAMS,6500,5310.228828458,5201.314901720,17.5,HFOC
278406:5183,114:114,1470677226,STABLE BEAMS,6500,988.256799266,977.199590872,3.3,HFOC
278406:5183,115:115,1470677250,STABLE BEAMS,6500,5210.360176288,5126.663680742,17.2,HFOC
278406:5183,116:116,1470677273,STABLE BEAMS,6500,10390.456050482,10104.713188365,34.2,HFOC
278406:5183,117:117,1470677296,STABLE BEAMS,6500,5554.596984365,5457.546688986,18.3,HFOC
278406:5183,118:118,1470677320,STABLE BEAMS,6500,1114.595438802,1101.795290985,3.7,HFOC
278406:5183,119:119,1470677343,STABLE BEAMS,6500,9327.040752194,8931.486710911,30.7,HFOC
278406:5183,120:120,1470677366,STABLE BEAMS,6500,11035.717972956,10699.053440183,36.3,HFOC
278406:5183,121:121,1470677390,STABLE BEAMS,6500,10811.899159316,10464.411388504,35.6,HFOC
278406:5183,122:122,1470677413,STABLE BEAMS,6500,10731.451819722,10432.459152208,35.3,HFOC
278406:5183,123:123,1470677436,STABLE BEAMS,6500,10479.497266576,10180.580377267,34.5,HFOC
278406:5183,124:124,1470677460,STABLE BEAMS,6500,10312.677768971,9910.415558828,34.0,HFOC
278406:5183,125:125,1470677483,STABLE BEAMS,6500,10630.638155852,10338.063024352,35.0,HFOC
278406:5183,126:126,1470677506,STABLE BEAMS,6500,11082.743754973,10687.274922191,36.5,HFOC
278406:5183,127:127,1470677529,STABLE BEAMS,6500,11088.562507844,10763.709073306,36.5,HFOC
278406:5183,128:128,1470677553,STABLE BEAMS,6500,11063.877927168,10699.943093030,36.4,HFOC
278406:5183,129:129,1470677576,STABLE BEAMS,6500,11080.507171908,10581.743653574,36.5,HFOC
278406:5183,130:130,1470677599,STABLE BEAMS,6500,11087.567135884,10735.606052965,36.5,HFOC
278406:5183,131:131,1470677623,STABLE BEAMS,6500,11065.677156855,10741.322731687,36.4,HFOC
278406:5183,132:132,1470677646,STABLE BEAMS,6500,11057.806800107,10733.389997470,36.4,HFOC
278406:5183,133:133,1470677669,STABLE BEAMS,6500,11050.713666201,10726.819130614,36.4,HFOC
278406:5183,134:134,1470677693,STABLE BEAMS,6500,11042.593566883,10692.656598764,36.4,HFOC
278406:5183,135:135,1470677716,STABLE BEAMS,6500,11032.373137815,10684.548137652,36.3,HFOC
278406:5183,136:136,1470677739,STABLE BEAMS,6500,11029.868197108,10708.852550925,36.3,HFOC
278406:5183,137:137,1470677763,STABLE BEAMS,6500,11029.734209476,10681.139689345,36.3,HFOC
278406:5183,138:138,1470677786,STABLE BEAMS,6500,11026.080329853,10664.153713798,36.3,HFOC
278406:5183,139:139,1470677809,STABLE BEAMS,6500,11017.788511144,10696.440757147,36.3,HFOC
278406:5183,140:140,1470677832,STABLE BEAMS,6500,11011.263690343,10649.690888355,36.3,HFOC
278406:5183,141:141,1470677856,STABLE BEAMS,6500,11005.695162403,5353.980365587,36.2,HFOC
278406:5183,142:142,1470677879,STABLE BEAMS,6500,10994.347004055,10498.160210531,36.2,HFOC
278406:5183,143:143,1470677902,STABLE BEAMS,6500,10985.624874425,10656.422595264,36.2,HFOC
278406:5183,144:144,1470677926,STABLE BEAMS,6500,10979.807207297,10664.842154846,36.2,HFOC
278406:5183,145:145,1470677949,STABLE BEAMS,6500,10973.069089747,10562.465746117,36.1,HFOC
278406:5183,146:146,1470677972,STABLE BEAMS,6500,10967.863789115,10575.579308365,36.1,HFOC
278406:5183,147:147,1470677996,STABLE BEAMS,6500,10952.884805208,10642.096232241,36.1,HFOC
278406:5183,148:148,1470678019,STABLE BEAMS,6500,10935.055033887,10567.809552941,36.0,HFOC
278406:5183,149:149,1470678042,STABLE BEAMS,6500,10943.434464593,10465.642852443,36.0,HFOC
278406:5183,150:150,1470678066,STABLE BEAMS,6500,10950.795851785,10621.616389238,36.1,HFOC
278406:5183,151:151,1470678089,STABLE BEAMS,6500,10931.691556698,10593.095228505,36.0,HFOC
278406:5183,152:152,1470678112,STABLE BEAMS,6500,10922.918714548,10260.503201352,36.0,HFOC
278406:5183,153:153,1470678136,STABLE BEAMS,6500,10917.765238893,3777.670586864,36.0,HFOC
278406:5183,154:154,1470678159,STABLE BEAMS,6500,10918.187659169,10607.089228326,36.0,HFOC
278406:5183,155:155,1470678182,STABLE BEAMS,6500,10901.082334276,10564.213431538,35.9,HFOC
278406:5183,156:156,1470678206,STABLE BEAMS,6500,10896.346349223,10588.923955428,35.9,HFOC
278406:5183,157:157,1470678229,STABLE BEAMS,6500,10888.277243815,9954.343101362,35.9,HFOC
278406:5183,158:158,1470678252,STABLE BEAMS,6500,10878.445434048,10570.059506453,35.8,HFOC
278406:5183,159:159,1470678275,STABLE BEAMS,6500,10841.727325555,10292.022574214,35.7,HFOC
278406:5183,160:160,1470678299,STABLE BEAMS,6500,10867.602799480,10560.675513876,35.8,HFOC
278406:5183,161:161,1470678322,STABLE BEAMS,6500,10869.592567027,10304.006961832,35.8,HFOC
278406:5183,162:162,1470678345,STABLE BEAMS,6500,10880.318151644,10549.565634566,35.8,HFOC
278406:5183,163:163,1470678369,STABLE BEAMS,6500,10864.789123227,10449.002584342,35.8,HFOC
278406:5183,164:164,1470678392,STABLE BEAMS,6500,10849.046511479,10339.300985498,35.7,HFOC
278406:5183,165:165,1470678415,STABLE BEAMS,6500,10835.155661849,10305.020188623,35.7,HFOC
278406:5183,166:166,1470678439,STABLE BEAMS,6500,10822.130304270,10411.010514240,35.6,HFOC
278406:5183,167:167,1470678462,STABLE BEAMS,6500,10816.302977370,10444.391578030,35.6,HFOC
278406:5183,168:168,1470678485,STABLE BEAMS,6500,10811.023855989,10507.034499320,35.6,HFOC
278406:5183,169:169,1470678509,STABLE BEAMS,6500,10784.145461790,10483.834628329,35.5,HFOC
278406:5183,170:170,1470678532,STABLE BEAMS,6500,10803.807164831,10501.427152817,35.6,HFOC
278406:5183,171:171,1470678555,STABLE BEAMS,6500,10787.754299079,10431.854336740,35.5,HFOC
278406:5183,172:172,1470678578,STABLE BEAMS,6500,10793.416780960,10464.884485565,35.5,HFOC
278406:5183,173:173,1470678602,STABLE BEAMS,6500,10767.712265800,10305.556470500,35.5,HFOC
278406:5183,174:174,1470678625,STABLE BEAMS,6500,10753.161863962,10401.359352533,35.4,HFOC
278406:5183,175:175,1470678648,STABLE BEAMS,6500,10760.678341254,10461.232143390,35.4,HFOC
278406:5183,176:176,1470678672,STABLE BEAMS,6500,10760.467839135,10460.913695312,35.4,HFOC
278406:5183,177:177,1470678695,STABLE BEAMS,6500,10756.700916396,10404.044257041,35.4,HFOC
278406:5183,178:178,1470678718,STABLE BEAMS,6500,10728.583677334,10393.632036710,35.3,HFOC
278406:5183,179:179,1470678742,STABLE BEAMS,6500,10726.244269262,10417.406318484,35.3,HFOC
278406:5183,180:180,1470678765,STABLE BEAMS,6500,10750.994605310,10078.023657013,35.4,HFOC
278406:5183,181:181,1470678788,STABLE BEAMS,6500,10750.912147605,10439.778671310,35.4,HFOC
278406:5183,182:182,1470678812,STABLE BEAMS,6500,10730.358511174,10379.283330928,35.3,HFOC
278406:5183,183:183,1470678835,STABLE BEAMS,6500,10711.486513617,9377.095137662,35.3,HFOC
278406:5183,184:184,1470678858,STABLE BEAMS,6500,10702.222749470,10024.185034486,35.2,HFOC
278406:5183,185:185,1470678882,STABLE BEAMS,6500,10670.886414929,2876.775296521,35.1,HFOC
278406:5183,186:186,1470678905,STABLE BEAMS,6500,10685.094123176,10312.389112091,35.2,HFOC
278406:5183,187:187,1470678928,STABLE BEAMS,6500,10687.605204634,10277.778175846,35.2,HFOC
278406:5183,188:188,1470678951,STABLE BEAMS,6500,10685.590493118,10233.602546034,35.2,HFOC
278406:5183,189:189,1470678975,STABLE BEAMS,6500,10691.595243060,10232.046020298,35.2,HFOC
278406:5183,190:190,1470678998,STABLE BEAMS,6500,10667.817952069,10049.515477006,35.1,HFOC
278406:5183,191:191,1470679021,STABLE BEAMS,6500,10667.153423110,10301.494031031,35.1,HFOC
278406:5183,192:192,1470679045,STABLE BEAMS,6500,10665.830201675,10194.395585997,35.1,HFOC
278406:5183,193:193,1470679068,STABLE BEAMS,6500,10627.712073538,10158.317549558,35.0,HFOC
278406:5183,194:194,1470679091,STABLE BEAMS,6500,10649.439545927,10217.521013928,35.1,HFOC
278406:5183,195:195,1470679115,STABLE BEAMS,6500,10642.508207885,10185.471626300,35.0,HFOC
278406:5183,196:196,1470679138,STABLE BEAMS,6500,10647.784519514,10259.137375641,35.1,HFOC
278406:5183,197:197,1470679161,STABLE BEAMS,6500,10626.369960393,10159.695349248,35.0,HFOC
278406:5183,198:198,1470679185,STABLE BEAMS,6500,10625.603696778,10269.653326593,35.0,HFOC
278406:5183,199:199,1470679208,STABLE BEAMS,6500,10621.117843132,10223.926892497,35.0,HFOC
278406:5183,200:200,1470679231,STABLE BEAMS,6500,10597.138314360,10241.535852261,34.9,HFOC
278406:5183,201:201,1470679255,STABLE BEAMS,6500,10620.934466070,10236.594506634,35.0,HFOC
278406:5183,202:202,1470679278,STABLE BEAMS,6500,10602.388097134,10195.949270272,34.9,HFOC
278406:5183,203:203,1470679301,STABLE BEAMS,6500,10602.266790379,10169.077156573,34.9,HFOC
278406:5183,204:204,1470679324,STABLE BEAMS,6500,10596.606750809,10121.548375898,34.9,HFOC
278406:5183,205:205,1470679348,STABLE BEAMS,6500,10587.695583996,10214.205657460,34.9,HFOC
278406:5183,206:206,1470679371,STABLE BEAMS,6500,10571.804632985,10210.685459607,34.8,HFOC
278406:5183,207:207,1470679394,STABLE BEAMS,6500,10559.872947206,10159.267685003,34.8,HFOC
278406:5183,208:208,1470679418,STABLE BEAMS,6500,10571.114584655,10131.862177023,34.8,HFOC
278406:5183,209:209,1470679441,STABLE BEAMS,6500,10571.095823689,10220.972281340,34.8,HFOC
278406:5183,210:210,1470679464,STABLE BEAMS,6500,10573.010589218,5568.799530367,34.8,HFOC
278406:5183,211:211,1470679488,STABLE BEAMS,6500,10552.825568575,8422.576420919,34.8,HFOC
278406:5183,212:212,1470679511,STABLE BEAMS,6500,10543.254368700,5491.448725467,34.7,HFOC
278406:5183,213:213,1470679534,STABLE BEAMS,6500,10517.139303582,10120.529989640,34.6,HFOC
278406:5183,214:214,1470679558,STABLE BEAMS,6500,10525.056731095,10128.087796701,34.7,HFOC
278406:5183,215:215,1470679581,STABLE BEAMS,6500,10530.120018208,10186.332062316,34.7,HFOC
278406:5183,216:216,1470679604,STABLE BEAMS,6500,10528.062716452,10076.219356110,34.7,HFOC
278406:5183,217:217,1470679627,STABLE BEAMS,6500,10522.569246354,10141.677896072,34.7,HFOC
278406:5183,218:218,1470679651,STABLE BEAMS,6500,10507.504604392,10034.832416288,34.6,HFOC
278406:5183,219:219,1470679674,STABLE BEAMS,6500,10485.348622982,10145.272043505,34.5,HFOC
278406:5183,220:220,1470679697,STABLE BEAMS,6500,10481.278905614,10012.306906699,34.5,HFOC
278406:5183,221:221,1470679721,STABLE BEAMS,6500,10440.012007105,10054.481513754,34.4,HFOC
278406:5183,222:222,1470679744,STABLE BEAMS,6500,10473.307849849,10134.461031387,34.5,HFOC
278406:5183,223:223,1470679767,STABLE BEAMS,6500,10462.560940455,10124.567769197,34.5,HFOC
278406:5183,224:224,1470679791,STABLE BEAMS,6500,10483.047585551,10105.471062057,34.5,HFOC
278406:5183,225:225,1470679814,STABLE BEAMS,6500,10469.309067997,10107.275604949,34.5,HFOC
278406:5183,226:226,1470679837,STABLE BEAMS,6500,10445.894828254,10021.995738836,34.4,HFOC
278406:5183,227:227,1470679861,STABLE BEAMS,6500,10427.766105976,10067.617505525,34.3,HFOC
278406:5183,228:228,1470679884,STABLE BEAMS,6500,10407.769935253,8626.818058690,34.3,HFOC
278406:5183,229:229,1470679907,STABLE BEAMS,6500,10431.371310739,5776.169568080,34.4,HFOC
278406:5183,230:230,1470679931,STABLE BEAMS,6500,10429.230063418,10099.513332804,34.3,HFOC
278406:5183,231:231,1470679954,STABLE BEAMS,6500,10423.102622947,9574.170886135,34.3,HFOC
278406:5183,232:232,1470679977,STABLE BEAMS,6500,10424.194791602,9935.242228902,34.3,HFOC
278406:5183,233:233,1470680000,STABLE BEAMS,6500,10393.815136526,10001.740233247,34.2,HFOC
278406:5183,234:234,1470680024,STABLE BEAMS,6500,10396.574580512,9991.450190418,34.2,HFOC
278406:5183,235:235,1470680047,STABLE BEAMS,6500,10370.690320572,9711.629289325,34.2,HFOC
278406:5183,236:236,1470680070,STABLE BEAMS,6500,10398.914880258,10069.334280821,34.2,HFOC
278406:5183,237:237,1470680094,STABLE BEAMS,6500,10391.199589054,10063.221509876,34.2,HFOC
278406:5183,238:238,1470680117,STABLE BEAMS,6500,10407.189936243,9999.388631661,34.3,HFOC
278406:5183,239:239,1470680140,STABLE BEAMS,6500,10385.563781878,9905.501579050,34.2,HFOC
278406:5183,240:240,1470680164,STABLE BEAMS,6500,10389.892954374,10038.236344974,34.2,HFOC
278406:5183,241:241,1470680187,STABLE BEAMS,6500,10366.634550822,10016.458892746,34.1,HFOC
278406:5183,242:242,1470680210,STABLE BEAMS,6500,10383.800882841,9968.901598812,34.2,HFOC
278406:5183,243:243,1470680234,STABLE BEAMS,6500,10371.490510712,10044.234386562,34.2,HFOC
278406:5183,244:244,1470680257,STABLE BEAMS,6500,10381.236106076,9884.524532192,34.2,HFOC
278406:5183,245:245,1470680280,STABLE BEAMS,6500,10379.173870604,4749.290317778,34.2,HFOC
278406:5183,246:246,1470680303,STABLE BEAMS,6500,10369.152824555,10014.614579669,34.1,HFOC
278406:5183,247:247,1470680327,STABLE BEAMS,6500,10360.226450483,10008.706862484,34.1,HFOC
278406:5183,248:248,1470680350,STABLE BEAMS,6500,10327.591790413,9874.927364865,34.0,HFOC
278406:5183,249:249,1470680373,STABLE BEAMS,6500,10349.765723313,5177.204234190,34.1,HFOC
278406:5183,250:250,1470680397,STABLE BEAMS,6500,10343.455481818,10018.842152764,34.1,HFOC
278406:5183,251:251,1470680420,STABLE BEAMS,6500,10344.341267234,10020.025303196,34.1,HFOC
278406:5183,252:252,1470680443,STABLE BEAMS,6500,10324.059500043,9910.744373063,34.0,HFOC
278406:5183,253:253,1470680467,STABLE BEAMS,6500,10330.125587032,4341.450766386,34.0,HFOC
278406:5183,254:254,1470680490,STABLE BEAMS,6500,10330.733872814,10010.211848567,34.0,HFOC
278406:5183,255:255,1470680513,STABLE BEAMS,6500,10321.053618096,10000.634614203,34.0,HFOC
278406:5183,256:256,1470680537,STABLE BEAMS,6500,10317.285051505,9920.089296269,34.0,HFOC
278406:5183,257:257,1470680560,STABLE BEAMS,6500,10310.568202968,9914.619357663,34.0,HFOC
278406:5183,258:258,1470680583,STABLE BEAMS,6500,10308.220831354,9961.023293741,33.9,HFOC
278406:5183,259:259,1470680606,STABLE BEAMS,6500,10308.089602185,9985.634897586,33.9,HFOC
278406:5183,260:260,1470680630,STABLE BEAMS,6500,10292.233773261,9960.111754189,33.9,HFOC
278406:5183,261:261,1470680653,STABLE BEAMS,6500,10281.922402401,8861.760650021,33.9,HFOC
278406:5183,262:262,1470680676,STABLE BEAMS,6500,10255.349625134,6996.666977122,33.8,HFOC
278406:5183,263:263,1470680700,STABLE BEAMS,6500,10300.822769803,9982.127861789,33.9,HFOC
278406:5183,264:264,1470680723,STABLE BEAMS,6500,10281.895911216,9967.047890094,33.9,HFOC
278406:5183,265:265,1470680746,STABLE BEAMS,6500,10268.105588083,9925.884422609,33.8,HFOC
278406:5183,266:266,1470680770,STABLE BEAMS,6500,10264.068003336,9946.820303878,33.8,HFOC
278406:5183,267:267,1470680793,STABLE BEAMS,6500,10259.769899876,9907.741657752,33.8,HFOC
278406:5183,268:268,1470680816,STABLE BEAMS,6500,10256.045722199,9942.073769240,33.8,HFOC
278406:5183,269:269,1470680840,STABLE BEAMS,6500,10235.339450378,9172.402655370,33.7,HFOC
278406:5183,270:270,1470680863,STABLE BEAMS,6500,10234.350955218,5791.698181497,33.7,HFOC
278406:5183,271:271,1470680886,STABLE BEAMS,6500,10227.838199482,9853.975999503,33.7,HFOC
278406:5183,272:272,1470680910,STABLE BEAMS,6500,10208.092360840,9900.206421352,33.6,HFOC
278406:5183,273:273,1470680933,STABLE BEAMS,6500,10212.777873280,9812.597946674,33.6,HFOC
278406:5183,274:274,1470680956,STABLE BEAMS,6500,10216.150232710,9902.362169005,33.6,HFOC
278406:5183,275:275,1470680980,STABLE BEAMS,6500,10231.933265346,9919.071496708,33.7,HFOC
278406:5183,276:276,1470681003,STABLE BEAMS,6500,10208.751805017,9888.801886570,33.6,HFOC
278406:5183,277:277,1470681026,STABLE BEAMS,6500,10202.517184369,9778.420357651,33.6,HFOC
278406:5183,278:278,1470681049,STABLE BEAMS,6500,10175.604458408,9853.767506679,33.5,HFOC
278406:5183,279:279,1470681073,STABLE BEAMS,6500,10188.988149473,9852.121950620,33.6,HFOC
278406:5183,280:280,1470681096,STABLE BEAMS,6500,10179.375405267,9829.606691711,33.5,HFOC
278406:5183,281:281,1470681119,STABLE BEAMS,6500,10170.360401542,9838.779444103,33.5,HFOC
278406:5183,282:282,1470681143,STABLE BEAMS,6500,10171.065607063,9838.880536469,33.5,HFOC
278406:5183,283:283,1470681166,STABLE BEAMS,6500,10103.236785401,9788.142832776,33.3,HFOC
278406:5183,284:284,1470681189,STABLE BEAMS,6500,9974.635400445,9634.989599950,32.9,HFOC
278406:5183,285:285,1470681213,STABLE BEAMS,6500,9795.638932293,9519.164075270,32.3,HFOC
278406:5183,286:286,1470681236,STABLE BEAMS,6500,9001.056213732,8766.747535024,29.6,HFOC
278406:5183,287:287,1470681259,STABLE BEAMS,6500,9986.444319355,9684.553710812,32.9,HFOC
278406:5183,288:288,1470681283,STABLE BEAMS,6500,10098.648897888,9799.362298444,33.3,HFOC
278406:5183,289:289,1470681306,STABLE BEAMS,6500,10316.807273359,9855.180136121,34.0,HFOC
278406:5183,290:290,1470681329,STABLE BEAMS,6500,10302.176383525,9968.969444997,33.9,HFOC
278406:5183,291:291,1470681352,STABLE BEAMS,6500,10298.599843715,9839.809289042,33.9,HFOC
278406:5183,292:292,1470681376,STABLE BEAMS,6500,10293.096075503,9974.513109082,33.9,HFOC
278406:5183,293:293,1470681399,STABLE BEAMS,6500,10287.401740482,9943.211696888,33.9,HFOC
278406:5183,294:294,1470681422,STABLE BEAMS,6500,10282.771292376,6158.361433884,33.9,HFOC
278406:5183,295:295,1470681446,STABLE BEAMS,6500,10278.549110533,9322.482587503,33.9,HFOC
278406:5183,296:296,1470681469,STABLE BEAMS,6500,10274.450900513,9945.778765530,33.8,HFOC
278406:5183,297:297,1470681492,STABLE BEAMS,6500,10270.932405787,9929.041622239,33.8,HFOC
278406:5183,298:298,1470681516,STABLE BEAMS,6500,10267.129334859,9925.886006740,33.8,HFOC
278406:5183,299:299,1470681539,STABLE BEAMS,6500,10263.503888706,9921.617208218,33.8,HFOC
278406:5183,300:300,1470681562,STABLE BEAMS,6500,10247.344597164,9907.919458515,33.7,HFOC
278406:5183,301:301,1470681586,STABLE BEAMS,6500,10249.219901188,5663.983399946,33.8,HFOC
278406:5183,302:302,1470681609,STABLE BEAMS,6500,10252.801921153,5408.214938172,33.8,HFOC
278406:5183,303:303,1470681632,STABLE BEAMS,6500,10241.944569884,9876.536180078,33.7,HFOC
278406:5183,304:304,1470681655,STABLE BEAMS,6500,10241.214167494,9929.863911698,33.7,HFOC
278406:5183,305:305,1470681679,STABLE BEAMS,6500,10233.761857253,8185.122787967,33.7,HFOC
278406:5183,306:306,1470681702,STABLE BEAMS,6500,10228.936367730,7758.818134168,33.7,HFOC
278406:5183,307:307,1470681725,STABLE BEAMS,6500,10224.271978607,9604.974477548,33.7,HFOC
278406:5183,308:308,1470681749,STABLE BEAMS,6500,10215.223925608,9179.611850669,33.6,HFOC
278406:5183,309:309,1470681772,STABLE BEAMS,6500,10210.711242440,5671.841046381,33.6,HFOC
278406:5183,310:310,1470681795,STABLE BEAMS,6500,10212.863318624,9878.259728367,33.6,HFOC
278406:5183,311:311,1470681819,STABLE BEAMS,6500,10210.654669985,9887.075660989,33.6,HFOC
278406:5183,312:312,1470681842,STABLE BEAMS,6500,10204.410201549,9843.945473836,33.6,HFOC
278406:5183,313:313,1470681865,STABLE BEAMS,6500,10195.535794413,9659.748888155,33.6,HFOC
278406:5183,314:314,1470681889,STABLE BEAMS,6500,10189.731480979,9803.500981695,33.6,HFOC
278406:5183,315:315,1470681912,STABLE BEAMS,6500,10186.182163203,9838.916721748,33.5,HFOC
278406:5183,316:316,1470681935,STABLE BEAMS,6500,10177.712818016,9855.590527053,33.5,HFOC
278406:5183,317:317,1470681959,STABLE BEAMS,6500,10173.001937067,9816.437905867,33.5,HFOC
278406:5183,318:318,1470681982,STABLE BEAMS,6500,10180.523864187,9847.475495115,33.5,HFOC
278406:5183,319:319,1470682005,STABLE BEAMS,6500,10183.743338609,9848.717663715,33.5,HFOC
278406:5183,320:320,1470682028,STABLE BEAMS,6500,10171.188840400,9052.216590402,33.5,HFOC
278406:5183,321:321,1470682052,STABLE BEAMS,6500,10166.489308301,9520.121047808,33.5,HFOC
278406:5183,322:322,1470682075,STABLE BEAMS,6500,10159.716584711,9840.696310840,33.5,HFOC
278406:5183,323:323,1470682098,STABLE BEAMS,6500,10155.507549347,9849.711713969,33.4,HFOC
278406:5183,324:324,1470682122,STABLE BEAMS,6500,10153.773024223,9835.789666261,33.4,HFOC
278406:5183,325:325,1470682145,STABLE BEAMS,6500,10147.250324207,9841.755045153,33.4,HFOC
278406:5183,326:326,1470682168,STABLE BEAMS,6500,10139.333076565,9798.209603190,33.4,HFOC
278406:5183,327:327,1470682192,STABLE BEAMS,6500,10133.384809963,9832.382380829,33.4,HFOC
278406:5183,328:328,1470682215,STABLE BEAMS,6500,10125.123755154,9686.168334240,33.3,HFOC
278406:5183,329:329,1470682238,STABLE BEAMS,6500,10107.296158352,9793.053913332,33.3,HFOC
278406:5183,330:330,1470682262,STABLE BEAMS,6500,10102.020933544,9799.521758451,33.3,HFOC
278406:5183,331:331,1470682285,STABLE BEAMS,6500,10111.572464539,9774.700124779,33.3,HFOC
278406:5183,332:332,1470682308,STABLE BEAMS,6500,10113.201238835,9813.983963220,33.3,HFOC
278406:5183,333:333,1470682331,STABLE BEAMS,6500,10109.882865529,9812.067749998,33.3,HFOC
278406:5183,334:334,1470682355,STABLE BEAMS,6500,10108.452900029,9810.548692621,33.3,HFOC
278406:5183,335:335,1470682378,STABLE BEAMS,6500,10091.086153591,9668.978467960,33.2,HFOC
278406:5183,336:336,1470682401,STABLE BEAMS,6500,10088.425536592,5840.814706943,33.2,HFOC
278406:5183,337:337,1470682425,STABLE BEAMS,6500,10080.456646369,9770.797399607,33.2,HFOC
278406:5183,338:338,1470682448,STABLE BEAMS,6500,10089.558392330,9777.129443233,33.2,HFOC
278406:5183,339:339,1470682471,STABLE BEAMS,6500,10084.868047362,9772.732791626,33.2,HFOC
278406:5183,340:340,1470682495,STABLE BEAMS,6500,10079.097509323,9780.240319425,33.2,HFOC
278406:5183,341:341,1470682518,STABLE BEAMS,6500,10075.864284502,9775.702963748,33.2,HFOC
278406:5183,342:342,1470682541,STABLE BEAMS,6500,10068.861196900,9658.887130307,33.2,HFOC
278406:5183,343:343,1470682565,STABLE BEAMS,6500,10059.839386292,9710.465226294,33.1,HFOC
278406:5183,344:344,1470682588,STABLE BEAMS,6500,10077.240017850,9778.346662240,33.2,HFOC
278406:5183,345:345,1470682611,STABLE BEAMS,6500,10076.070941487,9777.450578863,33.2,HFOC
278406:5183,346:346,1470682635,STABLE BEAMS,6500,10060.825660239,9763.352098032,33.1,HFOC
278406:5183,347:347,1470682658,STABLE BEAMS,6500,10055.671483847,9756.471028431,33.1,HFOC
278406:5183,348:348,1470682681,STABLE BEAMS,6500,10047.265215762,9750.184760760,33.1,HFOC
278406:5183,349:349,1470682705,STABLE BEAMS,6500,10045.475974446,9711.764770409,33.1,HFOC
278406:5183,350:350,1470682728,STABLE BEAMS,6500,10046.839322682,9750.608486829,33.1,HFOC
278406:5183,351:351,1470682751,STABLE BEAMS,6500,10041.142378678,9644.845176361,33.1,HFOC
278406:5183,352:352,1470682774,STABLE BEAMS,6500,10038.722038116,9645.098557389,33.1,HFOC
278406:5183,353:353,1470682798,STABLE BEAMS,6500,10033.992172461,9542.777926739,33.0,HFOC
