#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
278406:5183,134:134,1470677693,STABLE BEAMS,6500,11049.060732710,10698.918821758,36.4,PLTZERO
278406:5183,135:135,1470677716,STABLE BEAMS,6500,11038.998655497,10690.964768210,36.4,PLTZERO
278406:5183,136:136,1470677739,STABLE BEAMS,6500,11037.104230768,10715.877985512,36.3,PLTZERO
278406:5183,137:137,1470677763,STABLE BEAMS,6500,11036.670527503,10687.856785185,36.3,PLTZERO
278406:5183,138:138,1470677786,STABLE BEAMS,6500,11032.832276618,10670.684030648,36.3,PLTZERO
278406:5183,139:139,1470677809,STABLE BEAMS,6500,11024.687238147,10703.138274041,36.3,PLTZERO
278406:5183,140:140,1470677832,STABLE BEAMS,6500,11017.537554348,10655.758739803,36.3,PLTZERO
278406:5183,141:141,1470677856,STABLE BEAMS,6500,11012.453479594,5357.268108616,36.3,PLTZERO
278406:5183,142:142,1470677879,STABLE BEAMS,6500,11000.388275639,10503.928832982,36.2,PLTZERO
278406:5183,143:143,1470677902,STABLE BEAMS,6500,10992.015422091,10662.621639680,36.2,PLTZERO
278406:5183,144:144,1470677926,STABLE BEAMS,6500,10986.412023137,10671.257505959,36.2,PLTZERO
278406:5183,145:145,1470677949,STABLE BEAMS,6500,10981.295868972,10570.384685937,36.2,PLTZERO
278406:5183,146:146,1470677972,STABLE BEAMS,6500,10976.125002028,10583.545044813,36.1,PLTZERO
278406:5183,147:147,1470677996,STABLE BEAMS,6500,10960.911192944,10649.894870883,36.1,PLTZERO
278406:5183,148:148,1470678019,STABLE BEAMS,6500,10943.013629317,10575.500865016,36.0,PLTZERO
278406:5183,149:149,1470678042,STABLE BEAMS,6500,10950.932061947,10472.813103831,36.1,PLTZERO
278406:5183,150:150,1470678066,STABLE BEAMS,6500,10958.552999037,10629.140357678,36.1,PLTZERO
278406:5183,151:151,1470678089,STABLE BEAMS,6500,10940.055451775,10601.200061739,36.0,PLTZERO
278406:5183,152:152,1470678112,STABLE BEAMS,6500,10931.015797377,10268.109240220,36.0,PLTZERO
278406:5183,153:153,1470678136,STABLE BEAMS,6500,10926.034144661,3780.531722034,36.0,PLTZERO
278406:5183,154:154,1470678159,STABLE BEAMS,6500,10927.220210517,10615.864409804,36.0,PLTZERO
278406:5183,155:155,1470678182,STABLE BEAMS,6500,10910.201939855,10573.051220007,35.9,PLTZERO
278406:5183,156:156,1470678206,STABLE BEAMS,6500,10904.457158610,10596.805931741,35.9,PLTZERO
278406:5183,157:157,1470678229,STABLE BEAMS,6500,10895.062273519,9960.546150027,35.9,PLTZERO
278406:5183,158:158,1470678252,STABLE BEAMS,6500,10886.503427254,10577.889068885,35.9,PLTZERO
278406:5183,159:159,1470678275,STABLE BEAMS,6500,10850.266730503,10300.129008351,35.7,PLTZERO
278406:5183,160:160,1470678299,STABLE BEAMS,6500,10875.566507046,10568.414307154,35.8,PLTZERO
278406:5183,161:161,1470678322,STABLE BEAMS,6500,10876.089774236,10310.166095020,35.8,PLTZERO
278406:5183,162:162,1470678345,STABLE BEAMS,6500,10888.607965422,10557.603444981,35.9,PLTZERO
278406:5183,163:163,1470678369,STABLE BEAMS,6500,10872.003430596,10455.940806105,35.8,PLTZERO
278406:5183,164:164,1470678392,STABLE BEAMS,6500,10856.608440530,10346.507615169,35.8,PLTZERO
278406:5183,165:165,1470678415,STABLE BEAMS,6500,10843.894401089,10313.331364493,35.7,PLTZERO
278406:5183,166:166,1470678439,STABLE BEAMS,6500,10830.003814623,10418.584919349,35.7,PLTZERO
278406:5183,167:167,1470678462,STABLE BEAMS,6500,10824.778639292,10452.575809942,35.6,PLTZERO
278406:5183,168:168,1470678485,STABLE BEAMS,6500,10819.449321825,10515.223054020,35.6,PLTZERO
278406:5183,169:169,1470678509,STABLE BEAMS,6500,10791.918319957,10491.391032302,35.5,PLTZERO
278406:5183,170:170,1470678532,STABLE BEAMS,6500,10810.700023888,10508.127092584,35.6,PLTZERO
278406:5183,171:171,1470678555,STABLE BEAMS,6500,10795.261703097,10439.114063185,35.6,PLTZERO
278406:5183,172:172,1470678578,STABLE BEAMS,6500,10802.825946137,10474.007252589,35.6,PLTZERO
278406:5183,173:173,1470678602,STABLE BEAMS,6500,10777.496432629,10314.920695814,35.5,PLTZERO
278406:5183,174:174,1470678625,STABLE BEAMS,6500,10761.606370867,10409.527587326,35.4,PLTZERO
278406:5183,175:175,1470678648,STABLE BEAMS,6500,10769.703404570,10470.006058888,35.5,PLTZERO
278406:5183,176:176,1470678672,STABLE BEAMS,6500,10767.042961592,10467.305776919,35.5,PLTZERO
278406:5183,177:177,1470678695,STABLE BEAMS,6500,10766.043318013,10413.080369567,35.5,PLTZERO
278406:5183,178:178,1470678718,STABLE BEAMS,6500,10738.195863128,10402.944125352,35.4,PLTZERO
278406:5183,179:179,1470678742,STABLE BEAMS,6500,10734.514337058,10425.438268377,35.4,PLTZERO
278406:5183,180:180,1470678765,STABLE BEAMS,6500,10759.134011439,10085.653567596,35.4,PLTZERO
278406:5183,181:181,1470678788,STABLE BEAMS,6500,10759.827787984,10448.436291332,35.4,PLTZERO
278406:5183,182:182,1470678812,STABLE BEAMS,6500,10737.372727742,10386.068056809,35.4,PLTZERO
278406:5183,183:183,1470678835,STABLE BEAMS,6500,10719.094921218,9383.755722244,35.3,PLTZERO
278406:5183,184:184,1470678858,STABLE BEAMS,6500,10709.158633528,10030.681496652,35.3,PLTZERO
278406:5183,185:185,1470678882,STABLE BEAMS,6500,10678.263567069,2878.764110591,35.2,PLTZERO
278406:5183,186:186,1470678905,STABLE BEAMS,6500,10691.066131160,10318.152811446,35.2,PLTZERO
278406:5183,187:187,1470678928,STABLE BEAMS,6500,10695.878506622,10285.734229703,35.2,PLTZERO
278406:5183,188:188,1470678951,STABLE BEAMS,6500,10692.782067449,10240.489925204,35.2,PLTZERO
278406:5183,189:189,1470678975,STABLE BEAMS,6500,10697.359948711,10237.562945712,35.2,PLTZERO
278406:5183,190:190,1470678998,STABLE BEAMS,6500,10675.287854011,10056.552426411,35.2,PLTZERO
278406:5183,191:191,1470679021,STABLE BEAMS,6500,10673.131230800,10307.266925429,35.2,PLTZERO
278406:5183,192:192,1470679045,STABLE BEAMS,6500,10672.072365806,10200.361843593,35.1,PLTZERO
278406:5183,193:193,1470679068,STABLE BEAMS,6500,10633.439443862,10163.791958921,35.0,PLTZERO
278406:5183,194:194,1470679091,STABLE BEAMS,6500,10654.157274398,10222.047401405,35.1,PLTZERO
278406:5183,195:195,1470679115,STABLE BEAMS,6500,10647.578549441,10190.324224865,35.1,PLTZERO
278406:5183,196:196,1470679138,STABLE BEAMS,6500,10651.298029865,10262.522641871,35.1,PLTZERO
278406:5183,197:197,1470679161,STABLE BEAMS,6500,10631.758898537,10164.847623261,35.0,PLTZERO
278406:5183,198:198,1470679185,STABLE BEAMS,6500,10631.193105653,10275.055494138,35.0,PLTZERO
278406:5183,199:199,1470679208,STABLE BEAMS,6500,10625.843256321,10228.475592520,35.0,PLTZERO
278406:5183,200:200,1470679231,STABLE BEAMS,6500,10603.528849891,10247.711944034,34.9,PLTZERO
278406:5183,201:201,1470679255,STABLE BEAMS,6500,10626.095659620,10241.568931973,35.0,PLTZERO
278406:5183,202:202,1470679278,STABLE BEAMS,6500,10607.844208576,10201.196223597,34.9,PLTZERO
278406:5183,203:203,1470679301,STABLE BEAMS,6500,10607.629651740,10174.220901022,34.9,PLTZERO
278406:5183,204:204,1470679324,STABLE BEAMS,6500,10603.140748310,10127.789446587,34.9,PLTZERO
278406:5183,205:205,1470679348,STABLE BEAMS,6500,10592.724909766,10219.057569505,34.9,PLTZERO
278406:5183,206:206,1470679371,STABLE BEAMS,6500,10577.810956105,10216.486614497,34.8,PLTZERO
278406:5183,207:207,1470679394,STABLE BEAMS,6500,10563.646221525,10162.897814270,34.8,PLTZERO
278406:5183,208:208,1470679418,STABLE BEAMS,6500,10576.302581796,10136.834601792,34.8,PLTZERO
278406:5183,209:209,1470679441,STABLE BEAMS,6500,10574.462858989,10224.227797612,34.8,PLTZERO
278406:5183,210:210,1470679464,STABLE BEAMS,6500,10578.104425473,5571.482451443,34.8,PLTZERO
278406:5183,211:211,1470679488,STABLE BEAMS,6500,10559.037741578,8427.534571843,34.8,PLTZERO
278406:5183,212:212,1470679511,STABLE BEAMS,6500,10549.946789314,5494.934469372,34.7,PLTZERO
278406:5183,213:213,1470679534,STABLE BEAMS,6500,10524.361773951,10127.480095163,34.7,PLTZERO
278406:5183,214:214,1470679558,STABLE BEAMS,6500,10530.488925544,10133.315107462,34.7,PLTZERO
278406:5183,215:215,1470679581,STABLE BEAMS,6500,10536.222487746,10192.235298083,34.7,PLTZERO
278406:5183,216:216,1470679604,STABLE BEAMS,6500,10534.318326948,10082.206488335,34.7,PLTZERO
278406:5183,217:217,1470679627,STABLE BEAMS,6500,10528.478468762,10147.373219038,34.7,PLTZERO
278406:5183,218:218,1470679651,STABLE BEAMS,6500,10513.432722341,10040.493862312,34.6,PLTZERO
278406:5183,219:219,1470679674,STABLE BEAMS,6500,10491.753258614,10151.468954372,34.6,PLTZERO
278406:5183,220:220,1470679697,STABLE BEAMS,6500,10487.775964715,10018.513262841,34.5,PLTZERO
278406:5183,221:221,1470679721,STABLE BEAMS,6500,10446.806538324,10061.025135399,34.4,PLTZERO
278406:5183,222:222,1470679744,STABLE BEAMS,6500,10479.098322760,10140.064162978,34.5,PLTZERO
278406:5183,223:223,1470679767,STABLE BEAMS,6500,10468.753614889,10130.560389200,34.5,PLTZERO
278406:5183,224:224,1470679791,STABLE BEAMS,6500,10483.135716846,10105.556019055,34.5,PLTZERO
278406:5183,225:225,1470679814,STABLE BEAMS,6500,10476.260432222,10113.986587841,34.5,PLTZERO
278406:5183,226:226,1470679837,STABLE BEAMS,6500,10453.680443934,10029.465410746,34.4,PLTZERO
278406:5183,227:227,1470679861,STABLE BEAMS,6500,10435.479799458,10075.064787593,34.4,PLTZERO
278406:5183,228:228,1470679884,STABLE BEAMS,6500,10414.288944578,8632.221551246,34.3,PLTZERO
278406:5183,229:229,1470679907,STABLE BEAMS,6500,10438.264432891,5779.986500793,34.4,PLTZERO
278406:5183,230:230,1470679931,STABLE BEAMS,6500,10436.627964227,10106.677351375,34.4,PLTZERO
278406:5183,231:231,1470679954,STABLE BEAMS,6500,10429.116923570,9579.695339267,34.3,PLTZERO
278406:5183,232:232,1470679977,STABLE BEAMS,6500,10430.849206167,9941.584514509,34.4,PLTZERO
278406:5183,233:233,1470680000,STABLE BEAMS,6500,10398.701299490,10006.442080651,34.2,PLTZERO
278406:5183,234:234,1470680024,STABLE BEAMS,6500,10401.604182796,9996.283803674,34.3,PLTZERO
278406:5183,235:235,1470680047,STABLE BEAMS,6500,10376.061352814,9716.658990571,34.2,PLTZERO
278406:5183,236:236,1470680070,STABLE BEAMS,6500,10404.347053504,10074.594288131,34.3,PLTZERO
278406:5183,237:237,1470680094,STABLE BEAMS,6500,10396.482541646,10068.337716307,34.2,PLTZERO
278406:5183,238:238,1470680117,STABLE BEAMS,6500,10413.321714952,10005.280139233,34.3,PLTZERO
278406:5183,239:239,1470680140,STABLE BEAMS,6500,10390.610326580,9910.314852317,34.2,PLTZERO
278406:5183,240:240,1470680164,STABLE BEAMS,6500,10394.767939186,10042.946330913,34.2,PLTZERO
278406:5183,241:241,1470680187,STABLE BEAMS,6500,10371.870829879,10021.518294972,34.2,PLTZERO
278406:5183,242:242,1470680210,STABLE BEAMS,6500,10389.588281192,9974.457753570,34.2,PLTZERO
278406:5183,243:243,1470680234,STABLE BEAMS,6500,10377.424496054,10049.981134298,34.2,PLTZERO
278406:5183,244:244,1470680257,STABLE BEAMS,6500,10385.136919390,9888.238703077,34.2,PLTZERO
278406:5183,245:245,1470680280,STABLE BEAMS,6500,10384.418000436,4751.689920612,34.2,PLTZERO
278406:5183,246:246,1470680303,STABLE BEAMS,6500,10374.281361932,10019.567763990,34.2,PLTZERO
278406:5183,247:247,1470680327,STABLE BEAMS,6500,10365.825460811,10014.115899956,34.1,PLTZERO
278406:5183,248:248,1470680350,STABLE BEAMS,6500,10333.555313646,9880.629503365,34.0,PLTZERO
278406:5183,249:249,1470680373,STABLE BEAMS,6500,10353.221661307,5178.932978328,34.1,PLTZERO
278406:5183,250:250,1470680397,STABLE BEAMS,6500,10347.894903379,10023.142249956,34.1,PLTZERO
278406:5183,251:251,1470680420,STABLE BEAMS,6500,10349.415039913,10024.940002867,34.1,PLTZERO
278406:5183,252:252,1470680443,STABLE BEAMS,6500,10329.063052289,9915.547612260,34.0,PLTZERO
278406:5183,253:253,1470680467,STABLE BEAMS,6500,10335.269239179,4343.612493498,34.0,PLTZERO
278406:5183,254:254,1470680490,STABLE BEAMS,6500,10335.113428201,10014.455523583,34.0,PLTZERO
278406:5183,255:255,1470680513,STABLE BEAMS,6500,10327.864963352,10007.234499995,34.0,PLTZERO
278406:5183,256:256,1470680537,STABLE BEAMS,6500,10322.313470133,9924.924130390,34.0,PLTZERO
278406:5183,257:257,1470680560,STABLE BEAMS,6500,10316.779764979,9920.592381821,34.0,PLTZERO
278406:5183,258:258,1470680583,STABLE BEAMS,6500,10311.781859064,9964.464380282,34.0,PLTZERO
278406:5183,259:259,1470680606,STABLE BEAMS,6500,10311.778700469,9989.208594554,34.0,PLTZERO
278406:5183,260:260,1470680630,STABLE BEAMS,6500,10296.988712817,9964.713255710,33.9,PLTZERO
278406:5183,261:261,1470680653,STABLE BEAMS,6500,10288.065066166,8867.054875547,33.9,PLTZERO
278406:5183,262:262,1470680676,STABLE BEAMS,6500,10260.962809780,7000.496547550,33.8,PLTZERO
278406:5183,263:263,1470680700,STABLE BEAMS,6500,10306.662782061,9987.787191182,33.9,PLTZERO
278406:5183,264:264,1470680723,STABLE BEAMS,6500,10288.341993054,9973.296582645,33.9,PLTZERO
278406:5183,265:265,1470680746,STABLE BEAMS,6500,10274.617461047,9932.179264229,33.8,PLTZERO
278406:5183,266:266,1470680770,STABLE BEAMS,6500,10269.301840530,9951.892370632,33.8,PLTZERO
278406:5183,267:267,1470680793,STABLE BEAMS,6500,10264.232531375,9912.051169605,33.8,PLTZERO
278406:5183,268:268,1470680816,STABLE BEAMS,6500,10260.918581400,9946.797453880,33.8,PLTZERO
278406:5183,269:269,1470680840,STABLE BEAMS,6500,10240.658088094,9177.168954226,33.7,PLTZERO
278406:5183,270:270,1470680863,STABLE BEAMS,6500,10238.123185241,5793.832915576,33.7,PLTZERO
278406:5183,271:271,1470680886,STABLE BEAMS,6500,10232.816349078,9858.772180835,33.7,PLTZERO
278406:5183,272:272,1470680910,STABLE BEAMS,6500,10213.341640407,9905.297377569,33.6,PLTZERO
278406:5183,273:273,1470680933,STABLE BEAMS,6500,10217.612479791,9817.243112809,33.7,PLTZERO
278406:5183,274:274,1470680956,STABLE BEAMS,6500,10221.370343199,9907.421944306,33.7,PLTZERO
278406:5183,275:275,1470680980,STABLE BEAMS,6500,10236.816232163,9923.805157075,33.7,PLTZERO
278406:5183,276:276,1470681003,STABLE BEAMS,6500,10212.955102525,9892.873449590,33.6,PLTZERO
278406:5183,277:277,1470681026,STABLE BEAMS,6500,10207.879505123,9783.559778196,33.6,PLTZERO
278406:5183,278:278,1470681049,STABLE BEAMS,6500,10181.839683386,9859.805522163,33.5,PLTZERO
278406:5183,279:279,1470681073,STABLE BEAMS,6500,10193.277827850,9856.269804546,33.6,PLTZERO
278406:5183,280:280,1470681096,STABLE BEAMS,6500,10184.185494404,9834.251503645,33.5,PLTZERO
278406:5183,281:281,1470681119,STABLE BEAMS,6500,10175.488935949,9843.740774567,33.5,PLTZERO
278406:5183,282:282,1470681143,STABLE BEAMS,6500,10176.353758438,9843.995977824,33.5,PLTZERO
278406:5183,283:283,1470681166,STABLE BEAMS,6500,10114.689742860,9799.238601968,33.3,PLTZERO
278406:5183,284:284,1470681189,STABLE BEAMS,6500,9968.616351291,9629.175505132,32.8,PLTZERO
278406:5183,285:285,1470681213,STABLE BEAMS,6500,9802.274687079,9525.612540654,32.3,PLTZERO
278406:5183,286:286,1470681236,STABLE BEAMS,6500,9033.676208046,8798.518390350,29.8,PLTZERO
278406:5183,287:287,1470681259,STABLE BEAMS,6500,9960.460215729,9659.355107672,32.8,PLTZERO
278406:5183,288:288,1470681283,STABLE BEAMS,6500,10096.915872040,9797.680633072,33.3,PLTZERO
278406:5183,289:289,1470681306,STABLE BEAMS,6500,10324.215919168,9862.257280927,34.0,PLTZERO
278406:5183,290:290,1470681329,STABLE BEAMS,6500,10307.435598134,9974.058558966,33.9,PLTZERO
278406:5183,291:291,1470681352,STABLE BEAMS,6500,10303.698896785,9844.681185273,33.9,PLTZERO
278406:5183,292:292,1470681376,STABLE BEAMS,6500,10296.635984111,9977.943453515,33.9,PLTZERO
278406:5183,293:293,1470681399,STABLE BEAMS,6500,10289.305443780,9945.051707162,33.9,PLTZERO
278406:5183,294:294,1470681422,STABLE BEAMS,6500,10284.373383404,6159.320927713,33.9,PLTZERO
278406:5183,295:295,1470681446,STABLE BEAMS,6500,10281.231308086,9324.915298552,33.9,PLTZERO
278406:5183,296:296,1470681469,STABLE BEAMS,6500,10276.532870838,9947.794135155,33.8,PLTZERO
278406:5183,297:297,1470681492,STABLE BEAMS,6500,10274.120442177,9932.123537762,33.8,PLTZERO
278406:5183,298:298,1470681516,STABLE BEAMS,6500,10271.536351013,9930.146549152,33.8,PLTZERO
278406:5183,299:299,1470681539,STABLE BEAMS,6500,10265.997428004,9924.027685446,33.8,PLTZERO
278406:5183,300:300,1470681562,STABLE BEAMS,6500,10249.482151014,9909.986209680,33.8,PLTZERO
278406:5183,301:301,1470681586,STABLE BEAMS,6500,10251.703129772,5665.355696142,33.8,PLTZERO
278406:5183,302:302,1470681609,STABLE BEAMS,6500,10255.420517980,5409.596212733,33.8,PLTZERO
278406:5183,303:303,1470681632,STABLE BEAMS,6500,10244.942200694,9879.426862501,33.7,PLTZERO
278406:5183,304:304,1470681655,STABLE BEAMS,6500,10244.620999839,9933.167170569,33.7,PLTZERO
278406:5183,305:305,1470681679,STABLE BEAMS,6500,10237.381771836,8188.018052265,33.7,PLTZERO
278406:5183,306:306,1470681702,STABLE BEAMS,6500,10232.181291286,7761.279462582,33.7,PLTZERO
278406:5183,307:307,1470681725,STABLE BEAMS,6500,10227.139744820,9607.668539418,33.7,PLTZERO
278406:5183,308:308,1470681749,STABLE BEAMS,6500,10220.547788290,9184.395983971,33.7,PLTZERO
278406:5183,309:309,1470681772,STABLE BEAMS,6500,10216.255929247,5674.921006383,33.6,PLTZERO
278406:5183,310:310,1470681795,STABLE BEAMS,6500,10216.437083893,9881.716406522,33.6,PLTZERO
278406:5183,311:311,1470681819,STABLE BEAMS,6500,10215.764072726,9892.023145075,33.6,PLTZERO
278406:5183,312:312,1470681842,STABLE BEAMS,6500,10210.237736667,9849.567154738,33.6,PLTZERO
278406:5183,313:313,1470681865,STABLE BEAMS,6500,10201.066958550,9664.989383379,33.6,PLTZERO
278406:5183,314:314,1470681889,STABLE BEAMS,6500,10195.066345205,9808.633633795,33.6,PLTZERO
278406:5183,315:315,1470681912,STABLE BEAMS,6500,10187.796340621,9840.475868928,33.6,PLTZERO
278406:5183,316:316,1470681935,STABLE BEAMS,6500,10182.009273437,9859.751000638,33.5,PLTZERO
278406:5183,317:317,1470681959,STABLE BEAMS,6500,10176.765627892,9820.069679213,33.5,PLTZERO
278406:5183,318:318,1470681982,STABLE BEAMS,6500,10183.266975326,9850.128867385,33.5,PLTZERO
278406:5183,319:319,1470682005,STABLE BEAMS,6500,10187.133793860,9851.996579474,33.5,PLTZERO
278406:5183,320:320,1470682028,STABLE BEAMS,6500,10174.169049455,9054.868935007,33.5,PLTZERO
278406:5183,321:321,1470682052,STABLE BEAMS,6500,10168.587114231,9522.085478772,33.5,PLTZERO
278406:5183,322:322,1470682075,STABLE BEAMS,6500,10162.369851227,9843.266263436,33.5,PLTZERO
278406:5183,323:323,1470682098,STABLE BEAMS,6500,10158.516385023,9852.629949602,33.5,PLTZERO
278406:5183,324:324,1470682122,STABLE BEAMS,6500,10156.941484017,9838.858900133,33.5,PLTZERO
278406:5183,325:325,1470682145,STABLE BEAMS,6500,10149.861167338,9844.287285684,33.4,PLTZERO
278406:5183,326:326,1470682168,STABLE BEAMS,6500,10142.270776097,9801.048467990,33.4,PLTZERO
278406:5183,327:327,1470682192,STABLE BEAMS,6500,10137.051670032,9835.940320354,33.4,PLTZERO
278406:5183,328:328,1470682215,STABLE BEAMS,6500,10128.589642373,9689.483964532,33.4,PLTZERO
278406:5183,329:329,1470682238,STABLE BEAMS,6500,10111.604762855,9797.228560589,33.3,PLTZERO
278406:5183,330:330,1470682262,STABLE BEAMS,6500,10106.417747459,9803.786912316,33.3,PLTZERO
278406:5183,331:331,1470682285,STABLE BEAMS,6500,10115.070094938,9778.081229787,33.3,PLTZERO
278406:5183,332:332,1470682308,STABLE BEAMS,6500,10116.217469681,9816.910953443,33.3,PLTZERO
278406:5183,333:333,1470682331,STABLE BEAMS,6500,10113.797335815,9815.866908520,33.3,PLTZERO
278406:5183,334:334,1470682355,STABLE BEAMS,6500,10113.267369010,9815.221275343,33.3,PLTZERO
278406:5183,335:335,1470682378,STABLE BEAMS,6500,10094.723166787,9672.463345777,33.2,PLTZERO
278406:5183,336:336,1470682401,STABLE BEAMS,6500,10092.252269783,5843.030239924,33.2,PLTZERO
278406:5183,337:337,1470682425,STABLE BEAMS,6500,10084.559158202,9774.773887314,33.2,PLTZERO
278406:5183,338:338,1470682448,STABLE BEAMS,6500,10091.031038005,9778.556487592,33.2,PLTZERO
278406:5183,339:339,1470682471,STABLE BEAMS,6500,10086.413701091,9774.230606056,33.2,PLTZERO
278406:5183,340:340,1470682495,STABLE BEAMS,6500,10080.769951679,9781.863171883,33.2,PLTZERO
278406:5183,341:341,1470682518,STABLE BEAMS,6500,10077.533911831,9777.322852659,33.2,PLTZERO
278406:5183,342:342,1470682541,STABLE BEAMS,6500,10071.211355439,9661.141597384,33.2,PLTZERO
278406:5183,343:343,1470682565,STABLE BEAMS,6500,10061.862140294,9712.417730866,33.1,PLTZERO
