
 1  -1           0.000000E+00         0.000000E+00     0.000000E+00     0.000000E+00     0.000000E+00
 1   0           0.000000E+00                          0.000000E+00     0.000000E+00     0.000000E+00
 1   1          -1.107275E-02                         -5.229368E-03    -7.740920E-03     2.032000E+00
 1   2           2.875880E-04                          2.276025E-02    -3.289989E-03     4.064000E+00
 1   3           7.392876E-03                         -8.159119E-04     2.878663E-02     6.096000E+00
 1   4           1.880299E-02                         -2.286848E-02     3.449704E-02     8.128000E+00
 1   5          -9.824621E-03                          3.087692E-03    -9.729625E-03     1.016000E+01
