"CMS_PLT/PLT_Hm/PLT_HmF/PLTHV_HmFT0"
Date,ACTUAL_VMON
"1626175818000","0.25999999046325684"
"1626189186000","0.27000001072883606"
"1626199651000","25.149999618530273"
"1626199653000","48.2400016784668"
"1626199655000","94.5"
"1626199657000","99.98999786376953"
"1626200010000","82.41999816894531"
"1626200012000","62.04999923706055"
"1626200014000","47.58000183105469"
"1626200017000","40.18000030517578"
"1626200019000","31.40999984741211"
"1626200021000","28.75"
"1626200023000","24.170000076293945"
"1626200025000","19.110000610351562"
"1626200027000","14.34000015258789"
"1626200033000","8.90999984741211"
"1626200041000","6.360000133514404"
"1626200047000","4.230000019073486"
"1626200055000","2.2200000286102295"
"1626201683000","0.2199999988079071"
"1626202513000","39.63999938964844"
"1626202515000","74.37000274658203"
"1626202517000","97.0199966430664"
"1626202519000","100.0199966430664"
"1626202753000","89.93000030517578"
"1626202755000","73.6500015258789"
"1626202757000","55.75"
"1626202759000","46.7400016784668"
"1626202762000","36.25"
"1626202764000","28.34000015258789"
"1626202766000","24.110000610351562"
"1626202768000","19"
"1626202772000","13.800000190734863"
"1626202776000","8.770000457763672"
"1626202784000","6.380000114440918"
"1626202792000","3.809999942779541"
"1626202802000","1.75"
"1626203992000","40.38999938964844"
"1626203994000","63.16999816894531"
"1626203996000","97.79000091552734"
"1626203998000","99.94999694824219"
"1626207599000","100.0999984741211"
"1626207766000","80.20999908447266"
"1626207768000","66.19999694824219"
"1626207770000","50.439998626708984"
"1626207772000","42.439998626708984"
"1626207774000","33.040000915527344"
"1626207776000","27.850000381469727"
"1626207778000","23.709999084472656"
"1626207780000","18.700000762939453"
"1626207784000","13.510000228881836"
"1626207788000","8.649999618530273"
"1626207796000","6.059999942779541"
"1626207804000","3.5899999141693115"
"1626207816000","1.440000057220459"
"1626212948000","0.25"
"1626225092000","0.25999999046325684"
"1626337014000","0.25"
"1626356541000","0"
"1626361741000","0.009999999776482582"
"1626365717000","0.25"
"1626385570000","0.25999999046325684"
"1627634507000","0.25"
"1627660240000","0.029999999329447746"
"1627664680000","0.25"
"1627781055000","0.25999999046325684"
"1627994704000","0.23000000417232513"
"1627999398000","0.25999999046325684"
"1628598059000","0.25"
"1628598824000","21.979999542236328"
"1628598826000","82.05999755859375"
"1628598828000","99.95999908447266"
"1628601379000","85.72000122070312"
"1628601381000","77.58000183105469"
"1628601383000","53.459999084472656"
"1628601385000","44.88999938964844"
"1628601387000","34.880001068115234"
"1628601390000","29.3700008392334"
"1628601392000","24.639999389648438"
"1628601394000","19.420000076293945"
"1628601396000","14.520000457763672"
"1628601402000","8.960000038146973"
"1628601408000","6.940000057220459"
"1628601414000","4.679999828338623"
"1628601424000","2.299999952316284"
"1628601456000","0.28999999165534973"
"1628606633000","0.25"
"1628655675000","0.25999999046325684"
"1628679173000","0.3100000023841858"
"1628871227000","0.41999998688697815"
"1628871818000","19.219999313354492"
"1628871820000","81.25"
"1628871822000","99.88999938964844"
"1628873416000","80.44000244140625"
"1628873418000","66.05000305175781"
"1628873420000","50.06999969482422"
"1628873422000","38.59000015258789"
"1628873424000","32.599998474121094"
"1628873426000","27.389999389648438"
"1628873428000","23.260000228881836"
"1628873430000","18.25"
"1628873432000","13.369999885559082"
"1628873438000","8.25"
"1628873446000","5.710000038146973"
"1628873454000","3.299999952316284"
"1628873466000","1.190000057220459"
"1628878005000","0.25"
"1629213382000","0.25"
"1629213387000","0.25"
"1629217602000","0.27000001072883606"
"1629217604000","47.369998931884766"
"1629217606000","99.69000244140625"
"1629217926000","91.83999633789062"
"1629217928000","62.16999816894531"
"1629217932000","39.81999969482422"
"1629217934000","33.33000183105469"
"1629217936000","28.209999084472656"
"1629217938000","23.579999923706055"
"1629217940000","18.75"
"1629217942000","13.699999809265137"
"1629217948000","8.300000190734863"
"1629217956000","5.809999942779541"
"1629217962000","3.759999990463257"
"1629217973000","1.659999966621399"
"1629895962000","0.25"
"1629896015000","33.97999954223633"
"1629896017000","72.30000305175781"
"1629896019000","99.9800033569336"
"1629896164000","80.61000061035156"
"1629896166000","60.61000061035156"
"1629896168000","46.279998779296875"
"1629896170000","39.09000015258789"
"1629896172000","32.86000061035156"
"1629896174000","24"
"1629896178000","18.530000686645508"
"1629896180000","13.859999656677246"
"1629896184000","8.729999542236328"
"1629896192000","6.610000133514404"
"1629896198000","4.449999809265137"
"1629896206000","2.319999933242798"
"1629896242000","0.3100000023841858"
"1629958571000","0.25999999046325684"
"1630497391000","0.03999999910593033"
"1630497780000","17.229999542236328"
"1630497782000","60.16999816894531"
"1630497784000","100.70999908447266"
"1630497788000","98.22000122070312"
"1630497790000","100.33999633789062"
"1630498495000","79.80000305175781"
"1630498497000","59.369998931884766"
"1630498499000","45.16999816894531"
"1630498501000","37.91999816894531"
"1630498503000","29.34000015258789"
"1630498505000","24.600000381469727"
"1630498507000","19.31999969482422"
"1630498511000","13.789999961853027"
"1630498515000","8.4399995803833"
"1630498523000","6.059999942779541"
"1630498529000","3.950000047683716"
"1630498539000","1.7400000095367432"
"1630508264000","0.23000000417232513"
"1630542498000","0.23999999463558197"
"1630654182000","0.25"
"1631769563000","0.23999999463558197"
"1632149404000","0"
"1632175129000","0.23999999463558197"
"1632248452000","0.25"
"1632832765000","0.2800000011920929"
"1632832767000","37.529998779296875"
"1632832769000","93.87000274658203"
"1632832771000","99.68000030517578"
"1632836372000","99.87000274658203"
"1632839972000","99.77999877929688"
"1632843573000","100.18000030517578"
"1632847173000","100.0999984741211"
"1632847286000","93.76000213623047"
"1632847288000","70"
"1632847290000","58.04999923706055"
"1632847292000","44.47999954223633"
"1632847294000","37.5"
"1632847296000","29.219999313354492"
"1632847298000","24.829999923706055"
"1632847300000","19.530000686645508"
"1632847304000","14.140000343322754"
"1632847308000","8.930000305175781"
"1632847316000","6.46999979019165"
"1632847322000","4.289999961853027"
"1632847331000","2.2200000286102295"
"1632847371000","0.2199999988079071"
"1632868880000","0.23999999463558197"
"1632893549000","0.25"
"1633079528000","0.25999999046325684"
"1633354273000","0.25"
"1633450539000","0.019999999552965164"
"1634046808000","0.03999999910593033"
"1634046907000","45.880001068115234"
"1634046909000","84.8499984741211"
"1634046911000","99.98999786376953"
"1634047181000","94.2300033569336"
"1634047183000","70.30999755859375"
"1634047185000","58.400001525878906"
"1634047187000","44.83000183105469"
"1634047189000","34.83000183105469"
"1634047191000","29.549999237060547"
"1634047193000","24.940000534057617"
"1634047195000","19.639999389648438"
"1634047199000","14.149999618530273"
"1634047203000","8.989999771118164"
"1634047212000","6.550000190734863"
"1634047218000","4.090000152587891"
"1634047228000","1.8200000524520874"
"1634049294000","61.810001373291016"
"1634049296000","97.58000183105469"
"1634049298000","99.94000244140625"
"1634052898000","100.04000091552734"
"1634053345000","80.19999694824219"
"1634053347000","60.27000045776367"
"1634053349000","50.349998474121094"
"1634053351000","38.90999984741211"
"1634053353000","32.939998626708984"
"1634053355000","27.739999771118164"
"1634053357000","23.280000686645508"
"1634053359000","18.360000610351562"
"1634053361000","13.710000038146973"
"1634053367000","8.430000305175781"
"1634053375000","5.960000038146973"
"1634053381000","3.9100000858306885"
"1634053391000","1.75"
"1634057486000","0.2199999988079071"
"1634062553000","0.23000000417232513"
"1634081032000","0.23999999463558197"
"1634125607000","0.25"
"1634208878000","0.2800000011920929"
"1634208880000","56.90999984741211"
"1634208882000","100.30999755859375"
"1634212482000","100.05000305175781"
"1634216082000","100.0999984741211"
"1634219682000","100.18000030517578"
"1634220407000","90.5199966430664"
"1634220409000","67.2300033569336"
"1634220411000","51.09000015258789"
"1634220413000","42.93000030517578"
"1634220415000","33.36000061035156"
"1634220417000","28.079999923706055"
"1634220419000","23.899999618530273"
"1634220421000","18.829999923706055"
"1634220423000","13.869999885559082"
"1634220429000","8.649999618530273"
"1634220437000","6.019999980926514"
"1634220443000","3.9600000381469727"
"1634220453000","1.7799999713897705"
"1634299166000","0.029999999329447746"
"1634299217000","45.04999923706055"
"1634299219000","99.70999908447266"
"1634302819000","100.31999969482422"
"1634306421000","100.27999877929688"
"1634307488000","86.22000122070312"
"1634307490000","64.36000061035156"
"1634307492000","53.61000061035156"
"1634307494000","44.630001068115234"
"1634307496000","32.15999984741211"
"1634307498000","27.34000015258789"
"1634307500000","23.100000381469727"
"1634307502000","18.350000381469727"
"1634307506000","13.130000114440918"
"1634307510000","7.820000171661377"
"1634307518000","5.670000076293945"
"1634307526000","3.369999885559082"
"1634307538000","1.2300000190734863"
"1634313640000","0.23000000417232513"
"1634324709000","0.23999999463558197"
"1634351512000","0.25"
"1634557755000","63.83000183105469"
"1634557757000","98.91000366210938"
"1634561358000","99.94999694824219"
"1634563384000","92.20999908447266"
"1634563386000","75.58999633789062"
"1634563388000","56.9900016784668"
"1634563390000","47.70000076293945"
"1634563392000","36.91999816894531"
"1634563394000","31.030000686645508"
"1634563396000","26.3799991607666"
"1634563398000","20.739999771118164"
"1634563400000","16.360000610351562"
"1634563404000","11.069999694824219"
"1634563410000","8.800000190734863"
"1634563416000","5.96999979019165"
"1634563422000","3.75"
"1634563432000","1.6200000047683716"
"1634565022000","64.41999816894531"
"1634565024000","99.97000122070312"
"1634565071000","83.29000091552734"
"1634565073000","68.5"
"1634565075000","51.970001220703125"
"1634565077000","43.619998931884766"
"1634565079000","33.56999969482422"
"1634565081000","28.450000762939453"
"1634565083000","23.84000015258789"
"1634565085000","19.020000457763672"
"1634565087000","13.970000267028809"
"1634565093000","8.529999732971191"
"1634565101000","5.989999771118164"
"1634565107000","3.9000000953674316"
"1634565113000","0.949999988079071"
"1634565115000","53.369998931884766"
"1634565117000","91.33000183105469"
"1634565119000","99.97000122070312"
"1634568720000","100.19000244140625"
"1634572322000","100.06999969482422"
"1634575923000","100.08999633789062"
"1634579181000","74.36000061035156"
"1634579183000","61.470001220703125"
"1634579185000","46.91999816894531"
"1634579187000","36.310001373291016"
"1634579189000","33.130001068115234"
"1634579191000","24.079999923706055"
"1634579195000","18.549999237060547"
"1634579197000","13.739999771118164"
"1634579201000","8.6899995803833"
"1634579209000","6.570000171661377"
"1634579215000","4.170000076293945"
"1634579225000","1.8899999856948853"
"1634583236000","0.20999999344348907"
"1634589783000","0.23000000417232513"
"1634607214000","0.23999999463558197"
"1634630374000","30.170000076293945"
"1634630376000","87.80000305175781"
"1634630378000","99.9800033569336"
"1634633980000","99.95999908447266"
"1634637581000","100.04000091552734"
"1634641182000","100.05999755859375"
"1634644783000","100.05000305175781"
"1634648384000","100.08000183105469"
"1634651985000","100.05000305175781"
"1634655586000","100.08999633789062"
"1634659186000","100.08000183105469"
"1634662787000","100"
"1634666388000","100.02999877929688"
"1634669988000","100.13999938964844"
"1634673590000","99.93000030517578"
"1634673664000","102.7699966430664"
"1634673674000","100.63999938964844"
"1634677118000","98.20999908447266"
"1634677136000","100.22000122070312"
"1634680738000","100.02999877929688"
"1634684338000","100.13999938964844"
"1634687939000","99.77999877929688"
"1634691540000","100.56999969482422"
"1634695142000","99.91000366210938"
"1634698743000","100.2699966430664"
"1634702344000","99.94000244140625"
"1634705945000","99.83999633789062"
"1634709546000","100.16000366210938"
"1634713147000","100.05999755859375"
"1634714594000","103.8499984741211"
"1634714600000","101.62999725341797"
"1634714652000","99.62000274658203"
"1634718254000","99.98999786376953"
"1634721355000","74.63999938964844"
"1634721357000","61.61000061035156"
"1634721359000","46.959999084472656"
"1634721361000","36.29999923706055"
"1634721363000","33.099998474121094"
"1634721365000","24.040000915527344"
"1634721369000","18.520000457763672"
"1634721371000","13.710000038146973"
"1634721375000","8.680000305175781"
"1634721383000","6.579999923706055"
"1634721389000","4.429999828338623"
"1634721399000","2.0399999618530273"
"1634726382000","0.20000000298023224"
"1634730193000","0.20999999344348907"
"1634735390000","0.2199999988079071"
"1634748724000","0.23000000417232513"
"1634751185000","40.709999084472656"
"1634751187000","96.43000030517578"
"1634751191000","100.63999938964844"
"1634753109000","143"
"1634753111000","147.6699981689453"
"1634753113000","149.77000427246094"
"1634753162000","146.9199981689453"
"1634753166000","151.66000366210938"
"1634753212000","149.6199951171875"
"1634753702000","127.45999908447266"
"1634753704000","103.77999877929688"
"1634753706000","100.0199966430664"
"1634757307000","100.12999725341797"
"1634760908000","100.0999984741211"
"1634764510000","99.94000244140625"
"1634768112000","100.19999694824219"
"1634771713000","100.05000305175781"
"1634775315000","100.12999725341797"
"1634778915000","100.1500015258789"
"1634782517000","100"
"1634786119000","100.04000091552734"
"1634789719000","100.12999725341797"
"1634793321000","100.05000305175781"
"1634796921000","100.13999938964844"
"1634800521000","100.22000122070312"
"1634803292000","100.05999755859375"
"1634803322000","99.95999908447266"
"1634804121000","100.05000305175781"
"1634807721000","100.1500015258789"
"1634811323000","100.06999969482422"
"1634814924000","100.11000061035156"
"1634818526000","100.37000274658203"
"1634822127000","100.0999984741211"
"1634825731000","100.08999633789062"
"1634829332000","100.18000030517578"
"1634832934000","100.2300033569336"
"1634840136000","100.1500015258789"
"1634843737000","100.12000274658203"
"1634847339000","100.18000030517578"
"1634850940000","100.13999938964844"
"1634854542000","100.02999877929688"
"1634858144000","100.1500015258789"
"1634861746000","100.08999633789062"
"1634865347000","100.12999725341797"
"1634868951000","100.19999694824219"
"1634872553000","99.98999786376953"
"1634876155000","100.13999938964844"
"1634879755000","99.97000122070312"
"1634883356000","100.1500015258789"
"1634886958000","100"
"1634890560000","100.0999984741211"
"1634894161000","99.98999786376953"
"1634897765000","100.18000030517578"
"1634901365000","100.05000305175781"
"1634904969000","100.05999755859375"
"1634907546000","96.9000015258789"
"1634907550000","101.69000244140625"
"1634907727000","99.68000030517578"
"1634911329000","100.19000244140625"
"1634914931000","100.08999633789062"
"1634918532000","100.12000274658203"
"1634922133000","100.0199966430664"
