"CMS_PLT/PLT_Hm/PLT_HmF/PLTHV_HmFT0"
Date,ACTUAL_VMON
"1673427174000","0.6200000047683716"
"1673430848000","0.5600000023841858"
"1673510810000","0.6499999761581421"
"1673511619000","0.5799999833106995"
"1674096582000","0.5699999928474426"
"1674100459000","0.5600000023841858"
"1674116088000","0.5299999713897705"
"1674123144000","0.550000011920929"
"1674129603000","0.5600000023841858"
"1674151657000","0.550000011920929"
"1674234171000","0.5400000214576721"
"1674245899000","0.550000011920929"
"1674260125000","0.5600000023841858"
"1674376566000","0.5699999928474426"
"1674599456000","0.5799999833106995"
"1675532382000","0.5899999737739563"
"1675696934000","0.5899999737739563"
"1675696937000","0.6299999952316284"
"1675807995000","0.6000000238418579"
"1676038316000","0.6000000238418579"
"1676038319000","0.6000000238418579"
"1676305360000","0.6000000238418579"
"1676305363000","0.6000000238418579"
"1676534711000","0.5899999737739563"
"1676538442000","0.5099999904632568"
"1676542168000","0.550000011920929"
"1676546254000","0.5600000023841858"
"1676572751000","0.5699999928474426"
"1676615619000","0.5799999833106995"
"1676712445000","0.5899999737739563"
"1677136747000","0.6000000238418579"
"1677148813000","0.6100000143051147"
"1677150310000","15.100000381469727"
"1677150311000","29.59000015258789"
"1677150312000","41.09000015258789"
"1677150313000","64.04000091552734"
"1677150314000","75.55000305175781"
"1677150316000","98.66999816894531"
"1677150317000","110.11000061035156"
"1677150318000","121.62000274658203"
"1677150319000","144.60000610351562"
"1677150320000","156.27000427246094"
"1677150321000","167.60000610351562"
"1677150322000","190.8000030517578"
"1677150323000","202.0399932861328"
"1677150324000","213.77999877929688"
"1677150325000","236.77999877929688"
"1677150326000","248.22000122070312"
"1677150327000","271.2900085449219"
"1677150328000","282.7099914550781"
"1677150329000","294.32000732421875"
"1677150330000","299.6499938964844"
"1677150435000","275"
"1677150437000","255.67999267578125"
"1677150438000","217.16000366210938"
"1677150439000","198.07000732421875"
"1677150440000","179.14999389648438"
"1677150441000","140.61000061035156"
"1677150442000","121.41000366210938"
"1677150443000","102.30000305175781"
"1677150444000","63.900001525878906"
"1677150445000","44.54999923706055"
"1677150446000","6.389999866485596"
"1677150447000","0"
