 1  0  0 41    3.958211E-05    5.436043E-01    2.184328E+02    5.688443E+02    3.575016E+01 
 1  0  0 42    4.139586E-05    5.460536E-01    2.162103E+02    5.584595E+02    3.733619E+01 
 1  0  0 43    3.279323E-05    5.492479E-01    2.269762E+02    5.645907E+02    3.567973E+01 
 1  0  0 44    3.905392E-05    5.446789E-01    2.205025E+02    5.597264E+02    3.684301E+01 
 1  0  0 45    2.126578E-05    5.538583E-01    2.391456E+02    5.392714E+02    3.787573E+01 
 1  0  0 46    2.466040E-05    5.588897E-01    2.455222E+02    5.260247E+02    4.047440E+01 
 1  0  0 47    2.873231E-05    5.522231E-01    2.271669E+02    5.476325E+02    3.747584E+01 
 1  0  0 48    2.399928E-05    5.467834E-01    2.298156E+02    5.364908E+02    3.944576E+01 
 1  0  0 49    4.719572E-05    5.433718E-01    2.256088E+02    5.808270E+02    3.307394E+01 
 1  0  0 50    4.091262E-05    5.486784E-01    2.264476E+02    5.646472E+02    3.523225E+01 
 1  0  0 51    3.322330E-05    5.550421E-01    2.314564E+02    5.403162E+02    3.850865E+01 
 1  0  0 52    3.435261E-05    5.526624E-01    2.363081E+02    5.572069E+02    3.533443E+01 
 1  0  0 53    3.449142E-05    5.540190E-01    2.328205E+02    5.535044E+02    3.635220E+01 
 1  0  0 54    2.171386E-05    5.541228E-01    2.314532E+02    5.449759E+02    3.773410E+01 
 1  0  0 55    4.034490E-05    5.458541E-01    2.245291E+02    5.647479E+02    3.486959E+01 
 1  0  0 56    6.469656E-05    5.622442E-01    2.401595E+02    7.321375E+02    9.036081E+00 
 1  0  0 57    4.346151E-05    5.633856E-01    2.472048E+02    5.610096E+02    3.478873E+01 
 1  0  0 58    2.676924E-05    5.597610E-01    2.445337E+02    5.215858E+02    4.068720E+01 
 1  0  0 59    3.185137E-05    5.528580E-01    2.362348E+02    5.275275E+02    4.095017E+01 
 1  0  0 60    3.254741E-05    5.660117E-01    2.517352E+02    5.244958E+02    4.070106E+01 
 1  0  0 61    4.016740E-05    5.535353E-01    2.390389E+02    5.524984E+02    3.673787E+01 
 1  0  0 62    2.061864E-05    5.691518E-01    2.531422E+02    5.191461E+02    4.228244E+01 
 1  0  0 63    2.555532E-05    5.591817E-01    2.411626E+02    5.223686E+02    4.115889E+01 
 1  0  0 64    3.327305E-05    5.573480E-01    2.444857E+02    5.375596E+02    3.858110E+01 
 1  0  0 65    2.845540E-05    5.636348E-01    2.375240E+02    5.479548E+02    3.758250E+01 
 1  0  0 66    3.842874E-05    5.677224E-01    2.493245E+02    5.456218E+02    3.748459E+01 
 1  0  0 67    2.238313E-05    5.598153E-01    2.469456E+02    5.261204E+02    4.141545E+01 
 1  0  0 68    3.807699E-05    5.690508E-01    2.484290E+02    5.649577E+02    3.515179E+01 
 1  0  0 69    4.028358E-05    5.573748E-01    2.342466E+02    4.658713E+02    4.947408E+01 
 1  0  0 70    1.224135E-05    5.674168E-01    2.517525E+02    4.103965E+02    5.804263E+01 
 1  0  0 71    3.614504E-05    5.582914E-01    2.350478E+02    4.626038E+02    5.028001E+01 
 1  0  0 72    1.643555E-05    5.655403E-01    2.487313E+02    4.101835E+02    5.789068E+01 
 1  0  0 73    2.450318E-05    5.672494E-01    2.415822E+02    4.502866E+02    5.255226E+01 
 1  0  0 74    3.770967E-05    5.677887E-01    2.392421E+02    4.854213E+02    4.724752E+01 
 1  0  0 75    1.111740E-05    5.634233E-01    2.520038E+02    4.003498E+02    5.953154E+01 
 1  0  0 76    4.001635E-05    5.680662E-01    2.419520E+02    4.791038E+02    4.826219E+01 
 1  0  0 77    3.567563E-05    5.752958E-01    2.561639E+02    4.323975E+02    5.515291E+01 
 1  0  0 78    1.996960E-05    5.688729E-01    2.547080E+02    4.291006E+02    5.609632E+01 
 1  0  0 79    4.111734E-06    6.432762E-01    2.908229E+02    2.099623E+02    8.968249E+01 
 1  0  1  0   -1.085571E-04    4.758198E-01    1.983544E+02   -1.631900E+02    1.824634E+02 
 1  0  1  1   -9.795072E-05    4.745723E-01    2.028748E+02   -8.363480E+01    1.684425E+02 
 1  0  1  2   -5.759421E-05    4.835605E-01    1.991586E+02    3.197642E+02    7.857828E+01 
 1  0  1  3    2.250713E-05    4.783463E-01    1.869068E+02    6.646594E+02    2.215296E+01 
 1  0  1  4   -1.293848E-04    4.336954E-01    1.894579E+02   -5.176576E+02    2.471228E+02 
 1  0  1  5   -1.335561E-04    4.450812E-01    1.996186E+02   -3.684019E+02    2.158151E+02 
 1  0  1  6   -1.230134E-04    4.456029E-01    1.978938E+02   -3.464622E+02    2.121218E+02 
 1  0  1  7   -8.151175E-05    4.631364E-01    1.898809E+02   -1.852361E+01    1.586504E+02 
 1  0  1  8   -1.096203E-04    4.530777E-01    1.901587E+02   -2.130040E+02    1.906807E+02 
 1  0  1  9    2.669668E-05    4.773689E-01    1.954804E+02    6.494160E+02    2.326219E+01 
 1  0  1 10   -1.194754E-04    4.388339E-01    2.026150E+02   -4.154455E+02    2.241539E+02 
 1  0  1 11    2.346799E-05    4.826463E-01    1.934004E+02    6.631813E+02    2.165924E+01 
 1  0  1 12    2.624727E-05    4.816369E-01    1.965765E+02    6.513817E+02    2.374634E+01 
 1  0  1 13    2.328675E-05    4.840388E-01    1.994693E+02    6.389203E+02    2.593057E+01 
 1  0  1 14    2.617774E-05    4.897960E-01    2.013567E+02    6.305118E+02    2.708137E+01 
 1  0  1 15    2.129787E-05    4.915672E-01    2.098209E+02    6.070799E+02    2.910474E+01 
 1  0  1 16    1.717570E-05    4.872593E-01    2.069227E+02    6.304462E+02    2.601106E+01 
 1  0  1 17    3.569508E-05    4.858346E-01    2.000993E+02    6.377792E+02    2.569429E+01 
 1  0  1 18    2.051352E-05    4.944983E-01    2.120508E+02    6.185041E+02    2.741160E+01 
 1  0  1 19    3.444085E-05    4.835036E-01    1.998458E+02    6.391757E+02    2.470774E+01 
 1  0  1 20    3.565359E-05    4.840919E-01    2.007706E+02    6.321540E+02    2.607632E+01 
 1  0  1 21    3.534933E-05    4.903615E-01    2.003941E+02    6.412505E+02    2.427504E+01 
 1  0  1 22    2.811567E-05    4.945659E-01    2.058266E+02    6.235883E+02    2.679424E+01 
 1  0  1 23    3.177561E-05    4.892530E-01    2.015986E+02    6.288805E+02    2.657988E+01 
 1  0  1 24    4.759556E-05    4.827814E-01    1.971818E+02    6.389242E+02    2.492298E+01 
 1  0  1 25    3.145334E-05    4.925192E-01    2.105266E+02    6.152189E+02    2.869288E+01 
 1  0  1 26    4.282450E-05    4.919145E-01    2.026717E+02    6.356068E+02    2.577502E+01 
 1  0  1 27    3.432611E-05    4.882344E-01    2.054402E+02    6.262335E+02    2.654243E+01 
 1  0  1 28    5.531412E-05    4.882915E-01    2.031497E+02    6.301757E+02    2.616082E+01 
 1  0  1 29    3.546130E-05    4.927413E-01    2.082171E+02    6.237750E+02    2.679549E+01 
 1  0  1 30    3.213899E-05    5.001362E-01    2.183040E+02    5.978710E+02    3.108214E+01 
 1  0  1 31    4.419857E-05    4.949490E-01    2.074017E+02    6.218652E+02    2.711741E+01 
 1  0  1 32    3.281425E-05    4.995111E-01    2.085734E+02    6.243492E+02    2.765117E+01 
 1  0  1 33    5.041972E-05    4.792997E-01    1.876101E+02    6.447588E+02    2.384694E+01 
 1  0  1 34    3.954297E-05    4.919409E-01    2.023324E+02    6.229323E+02    2.705499E+01 
 1  0  1 35    5.065724E-05    4.957310E-01    2.011122E+02    6.319427E+02    2.620661E+01 
 1  0  1 36    4.170054E-05    4.965056E-01    2.064172E+02    6.170734E+02    2.783144E+01 
 1  0  1 37    4.029984E-05    4.979379E-01    2.107287E+02    6.238509E+02    2.683546E+01 
 1  0  1 38    1.301297E-04    4.840361E-01    1.947917E+02    8.064220E+02    8.767521E-02 
 1  0  1 39    5.328784E-05    4.924752E-01    1.982983E+02    6.293720E+02    2.626742E+01 
 1  0  1 40    3.611491E-05    4.985813E-01    2.112445E+02    6.164081E+02    2.825483E+01 
 1  0  1 41    4.099340E-05    5.083066E-01    2.143712E+02    6.166078E+02    2.814980E+01 
 1  0  1 42    3.987164E-05    4.973495E-01    2.115707E+02    6.135376E+02    2.854333E+01 
 1  0  1 43    5.879175E-05    4.925885E-01    2.007219E+02    6.373407E+02    2.540568E+01 
 1  0  1 44    4.308251E-05    4.992095E-01    2.112749E+02    6.070373E+02    2.969582E+01 
 1  0  1 45    3.819054E-05    5.052966E-01    2.136169E+02    6.105555E+02    2.764898E+01 
 1  0  1 46    3.225422E-05    5.110443E-01    2.210416E+02    6.038633E+02    2.901324E+01 
 1  0  1 47    4.453895E-05    5.043991E-01    2.106275E+02    6.205693E+02    2.675637E+01 
 1  0  1 48    3.405573E-05    5.085333E-01    2.216132E+02    6.060647E+02    2.960528E+01 
 1  0  1 49    6.481435E-05    4.950346E-01    2.076034E+02    6.282709E+02    2.637744E+01 
 1  0  1 50    5.673024E-05    5.014837E-01    2.062312E+02    6.349122E+02    2.552167E+01 
 1  0  1 51    9.494717E-05    5.152965E-01    2.186798E+02    7.679637E+02    3.963797E+00 
 1  0  1 52    5.483727E-05    5.003884E-01    2.079368E+02    6.224660E+02    2.616611E+01 
 1  0  1 53    9.981458E-05    5.053115E-01    2.155367E+02    7.934629E+02    2.336458E-01 
 1  0  1 54    7.282096E-05    5.005836E-01    2.085495E+02    6.338452E+02    2.481853E+01 
 1  0  1 55    4.510217E-05    5.098668E-01    2.233389E+02    6.127167E+02    2.772962E+01 
 1  0  1 56    5.806680E-05    5.081846E-01    2.185023E+02    6.230468E+02    2.617763E+01 
 1  0  1 57    6.145285E-05    5.017703E-01    2.122115E+02    6.222950E+02    2.608786E+01 
 1  0  1 58    4.477540E-05    5.129764E-01    2.177021E+02    6.149675E+02    2.737033E+01 
 1  0  1 59    5.520561E-05    5.050346E-01    2.139813E+02    6.015230E+02    3.015610E+01 
 1  0  1 60    6.099202E-05    5.058380E-01    2.131168E+02    6.204243E+02    2.669983E+01 
 1  0  1 61    5.311608E-05    5.116789E-01    2.215203E+02    6.102900E+02    2.812379E+01 
 1  0  1 62    5.812462E-05    4.991233E-01    2.029180E+02    6.311099E+02    2.607314E+01 
 1  0  1 63    6.800421E-05    5.117172E-01    2.106363E+02    6.211649E+02    2.662399E+01 
 1  0  1 64    5.608456E-05    5.144138E-01    2.197048E+02    6.085957E+02    2.870365E+01 
 1  0  1 65    5.089998E-05    5.252432E-01    2.352820E+02    5.938245E+02    3.092212E+01 
 1  0  1 66    4.194657E-05    5.152444E-01    2.269494E+02    6.061403E+02    2.875926E+01 
 1  0  1 67    6.228648E-05    5.096582E-01    2.118869E+02    6.153818E+02    2.840598E+01 
 1  0  1 68    5.470007E-05    5.132898E-01    2.175380E+02    6.255205E+02    2.627219E+01 
 1  0  1 69    5.789052E-05    5.201728E-01    2.250975E+02    6.128182E+02    2.781797E+01 
 1  0  1 70    5.616003E-05    5.232852E-01    2.297538E+02    6.031667E+02    2.838656E+01 
 1  0  1 71    5.922683E-05    5.257823E-01    2.360965E+02    6.082354E+02    2.783244E+01 
 1  0  1 72    3.505854E-05    5.296359E-01    2.359429E+02    5.817852E+02    3.208958E+01 
 1  0  1 73    3.577601E-05    5.261290E-01    2.416071E+02    5.908652E+02    3.119934E+01 
 1  0  1 74    4.985550E-05    5.319206E-01    2.332812E+02    6.037143E+02    2.974601E+01 
 1  0  1 75    4.677752E-05    5.269895E-01    2.306862E+02    5.981642E+02    2.960122E+01 
 1  0  1 76    5.525825E-05    5.247422E-01    2.283519E+02    6.112018E+02    2.793867E+01 
 1  0  1 77    4.685440E-05    5.225329E-01    2.269826E+02    6.003194E+02    2.985145E+01 
 1  0  1 78    6.090219E-05    5.241709E-01    2.245431E+02    6.165025E+02    2.728451E+01 
 1  0  1 79    2.590128E-05    5.897022E-01    2.714861E+02    7.206091E+02    1.087863E+01 
 1  0  2  0   -8.547584E-05    4.814521E-01    1.877161E+02    2.764791E+01    1.485786E+02 
 1  0  2  1   -7.781811E-05    4.792207E-01    1.860968E+02    5.913667E+01    1.431958E+02 
 1  0  2  2    2.287624E-05    4.870876E-01    1.856004E+02    6.616747E+02    2.247234E+01 
 1  0  2  3    1.835242E-05    4.927775E-01    1.982123E+02    6.369619E+02    2.547476E+01 
 1  0  2  4    1.545593E-05    4.933406E-01    1.917704E+02    6.461027E+02    2.482967E+01 
 1  0  2  5    3.034004E-05    4.877923E-01    1.922460E+02    6.446182E+02    2.446992E+01 
 1  0  2  6    1.216709E-05    4.894528E-01    1.922423E+02    6.416670E+02    2.577439E+01 
 1  0  2  7    4.429801E-05    4.748298E-01    1.779713E+02    6.721888E+02    2.043277E+01 
 1  0  2  8    2.437006E-05    4.840051E-01    1.932508E+02    6.457987E+02    2.426596E+01 
 1  0  2  9    2.784383E-05    4.832238E-01    1.941883E+02    6.361126E+02    2.420677E+01 
 1  0  2 10    2.492643E-05    4.900897E-01    1.959580E+02    6.364131E+02    2.433832E+01 
 1  0  2 11    2.145661E-05    4.871970E-01    1.918092E+02    6.342434E+02    2.553476E+01 
 1  0  2 12    2.121250E-05    4.891656E-01    1.933040E+02    6.260677E+02    2.631536E+01 
 1  0  2 13    3.546731E-05    4.782377E-01    1.888866E+02    6.567926E+02    2.140022E+01 
 1  0  2 14    2.215381E-05    4.845867E-01    1.982478E+02    6.344651E+02    2.537231E+01 
 1  0  2 15    3.932715E-05    4.799394E-01    1.898195E+02    6.350651E+02    2.527747E+01 
 1  0  2 16    2.118713E-05    4.891850E-01    1.967573E+02    6.312672E+02    2.540198E+01 
 1  0  2 17    3.197061E-05    4.831158E-01    1.918267E+02    6.389067E+02    2.409365E+01 
 1  0  2 18    5.415758E-05    4.735956E-01    1.780898E+02    6.495446E+02    2.338347E+01 
 1  0  2 19    3.117090E-05    4.862167E-01    1.917836E+02    6.483984E+02    2.283411E+01 
 1  0  2 20    1.264556E-04    4.852485E-01    1.907704E+02    7.974748E+02    5.336465E-01 
 1  0  2 21    2.897905E-05    4.925401E-01    1.957216E+02    6.148906E+02    2.788783E+01 
 1  0  2 22    6.735159E-06    4.957471E-01    2.067064E+02    6.088071E+02    2.833789E+01 
 1  0  2 23    3.759004E-05    4.867186E-01    1.884654E+02    6.378754E+02    2.456637E+01 
 1  0  2 24    3.870031E-05    4.846005E-01    1.943129E+02    6.318379E+02    2.534099E+01 
 1  0  2 25    4.633681E-05    4.825341E-01    1.857687E+02    6.495908E+02    2.250693E+01 
 1  0  2 26    3.262442E-05    4.914759E-01    1.973838E+02    6.262182E+02    2.666418E+01 
 1  0  2 27    3.173793E-05    4.919609E-01    1.966197E+02    6.250550E+02    2.591801E+01 
 1  0  2 28    3.548509E-05    4.944086E-01    1.964425E+02    6.260072E+02    2.610118E+01 
 1  0  2 29    3.311396E-05    4.918519E-01    1.907137E+02    6.383682E+02    2.450869E+01 
 1  0  2 30    2.767662E-05    4.958555E-01    1.980250E+02    6.115423E+02    2.825893E+01 
 1  0  2 31    3.690830E-05    4.957807E-01    1.923524E+02    6.264840E+02    2.601931E+01 
 1  0  2 32    3.113849E-05    4.917765E-01    1.914660E+02    6.252836E+02    2.646561E+01 
 1  0  2 33    2.887706E-05    4.934182E-01    2.025800E+02    6.186216E+02    2.660376E+01 
 1  0  2 34    3.403680E-05    4.945635E-01    1.904308E+02    6.280737E+02    2.545287E+01 
 1  0  2 35    3.941631E-05    5.013297E-01    1.978997E+02    6.184963E+02    2.651186E+01 
 1  0  2 36    2.853572E-05    4.993839E-01    2.029636E+02    6.086660E+02    2.873594E+01 
 1  0  2 37    3.820853E-05    4.934195E-01    1.885920E+02    6.402098E+02    2.424390E+01 
 1  0  2 38    5.134713E-05    4.901422E-01    1.882917E+02    6.258250E+02    2.581590E+01 
 1  0  2 39    4.151132E-05    4.924562E-01    1.982740E+02    6.142906E+02    2.757467E+01 
 1  0  2 40    2.865557E-05    4.998596E-01    1.977266E+02    6.104353E+02    2.829109E+01 
 1  0  2 41    4.848138E-05    4.922477E-01    1.827721E+02    6.342731E+02    2.498026E+01 
 1  0  2 42    5.220771E-05    4.894944E-01    1.890188E+02    6.391878E+02    2.381572E+01 
 1  0  2 43    2.976265E-05    4.989051E-01    2.018286E+02    6.075648E+02    2.889725E+01 
 1  0  2 44    3.329092E-05    4.999439E-01    2.005482E+02    6.030627E+02    2.989045E+01 
 1  0  2 45    1.282189E-04    4.930467E-01    1.922891E+02    7.833802E+02    1.608950E+00 
 1  0  2 46    5.203311E-05    4.944493E-01    1.883936E+02    6.280886E+02    2.503738E+01 
 1  0  2 47    4.337760E-05    4.982801E-01    1.961782E+02    6.111248E+02    2.715102E+01 
 1  0  2 48    4.708821E-05    4.916332E-01    1.902484E+02    6.314055E+02    2.482860E+01 
 1  0  2 49    2.983361E-05    5.038596E-01    2.055780E+02    6.020339E+02    2.869823E+01 
 1  0  2 50    3.575228E-05    4.984257E-01    1.941763E+02    6.187574E+02    2.643031E+01 
 1  0  2 51    3.210920E-05    5.016235E-01    2.013877E+02    6.008203E+02    2.900859E+01 
 1  0  2 52    3.337325E-05    5.038997E-01    2.018074E+02    6.116523E+02    2.663242E+01 
 1  0  2 53    4.972086E-05    4.919034E-01    1.940766E+02    6.103586E+02    2.755551E+01 
 1  0  2 54    3.536086E-05    5.061673E-01    2.063660E+02    6.039094E+02    2.798950E+01 
 1  0  2 55    3.314353E-05    5.070011E-01    2.034977E+02    6.024504E+02    2.818925E+01 
 1  0  2 56    2.024331E-05    5.115941E-01    2.109857E+02    5.911088E+02    3.006530E+01 
 1  0  2 57    3.694337E-05    5.021428E-01    2.026973E+02    6.057211E+02    2.768550E+01 
 1  0  2 58    3.842349E-05    5.076470E-01    2.018025E+02    6.078888E+02    2.768992E+01 
 1  0  2 59    4.106015E-05    5.069985E-01    2.050832E+02    5.937656E+02    3.030158E+01 
 1  0  2 60    2.444345E-05    5.095830E-01    2.048183E+02    6.063188E+02    2.836302E+01 
 1  0  2 61    2.067421E-05    5.182957E-01    2.166682E+02    5.840961E+02    3.057269E+01 
 1  0  2 62    3.598008E-05    5.104396E-01    2.085945E+02    5.985016E+02    2.929824E+01 
 1  0  2 63    3.831242E-05    5.109985E-01    2.125377E+02    6.014971E+02    2.841836E+01 
 1  0  2 64    2.538806E-05    5.136367E-01    2.047603E+02    5.982545E+02    2.959694E+01 
 1  0  2 65    4.184131E-05    5.117400E-01    2.024837E+02    5.982162E+02    2.933317E+01 
 1  0  2 66    1.007118E-04    5.159726E-01    2.113096E+02    7.756245E+02    2.795612E+00 
 1  0  2 67    1.586397E-05    5.249740E-01    2.153235E+02    5.740436E+02    3.348250E+01 
 1  0  2 68    2.312259E-05    5.208414E-01    2.120638E+02    5.934944E+02    3.038229E+01 
 1  0  2 69    3.087869E-05    5.131374E-01    2.073188E+02    5.923606E+02    3.020935E+01 
 1  0  2 70    4.535568E-05    5.150040E-01    2.085071E+02    5.891685E+02    3.029828E+01 
 1  0  2 71    5.819640E-05    5.348444E-01    2.284984E+02    5.761381E+02    3.161756E+01 
 1  0  2 72    6.738540E-05    5.219628E-01    2.157221E+02    5.947947E+02    2.960855E+01 
 1  0  2 73    5.645516E-05    5.176637E-01    2.066957E+02    5.983148E+02    2.988882E+01 
 1  0  2 74    6.077353E-05    5.303985E-01    2.252650E+02    5.807973E+02    3.196851E+01 
 1  0  2 75    5.996526E-05    5.245225E-01    2.252560E+02    5.862594E+02    3.048035E+01 
 1  0  2 76    6.921509E-05    5.273724E-01    2.212980E+02    6.030516E+02    2.795421E+01 
 1  0  2 77    6.597843E-05    5.252154E-01    2.190309E+02    5.932291E+02    2.987718E+01 
 1  0  2 78    5.715804E-05    5.273966E-01    2.215401E+02    5.876694E+02    3.102477E+01 
 1  0  2 79    8.085341E-05    5.775571E-01    2.322042E+02    6.016421E+02    2.948211E+01 
 1  0  3  0   -1.152622E-04    4.735111E-01    1.897915E+02   -1.026596E+02    1.685852E+02 
 1  0  3  1   -5.473540E-05    4.846631E-01    1.915667E+02    2.093460E+02    1.117488E+02 
 1  0  3  2    2.375682E-05    4.847430E-01    1.834385E+02    6.613326E+02    2.311546E+01 
 1  0  3  3    2.874258E-05    4.813361E-01    1.837994E+02    6.609017E+02    2.242537E+01 
 1  0  3  4    2.271214E-05    4.834825E-01    1.885256E+02    6.395378E+02    2.578107E+01 
 1  0  3  5    2.814797E-05    4.816680E-01    1.851524E+02    6.569339E+02    2.347864E+01 
 1  0  3  6    3.398033E-05    4.772936E-01    1.790414E+02    6.614421E+02    2.247719E+01 
 1  0  3  7    2.107979E-05    4.842605E-01    1.935367E+02    6.411642E+02    2.525558E+01 
 1  0  3  8    3.834731E-05    4.761679E-01    1.757303E+02    6.791425E+02    1.982973E+01 
 1  0  3  9    2.565271E-05    4.889227E-01    2.008672E+02    6.205837E+02    2.657777E+01 
 1  0  3 10    4.211209E-05    4.799279E-01    1.850802E+02    6.481003E+02    2.301040E+01 
 1  0  3 11    3.558431E-05    4.819707E-01    1.918780E+02    6.525286E+02    2.206226E+01 
 1  0  3 12    2.722817E-05    4.874337E-01    1.925543E+02    6.478265E+02    2.322014E+01 
 1  0  3 13    4.942961E-05    4.738379E-01    1.718643E+02    6.645150E+02    2.141332E+01 
 1  0  3 14    5.036086E-05    4.769313E-01    1.821921E+02    6.598496E+02    2.186091E+01 
 1  0  3 15    5.188438E-05    4.762281E-01    1.809210E+02    6.641647E+02    2.045368E+01 
 1  0  3 16    4.569821E-05    4.807718E-01    1.862915E+02    6.565648E+02    2.100282E+01 
 1  0  3 17    4.814063E-05    4.856102E-01    1.921419E+02    6.419491E+02    2.384752E+01 
 1  0  3 18    3.819105E-05    4.857525E-01    1.974850E+02    6.435492E+02    2.345111E+01 
 1  0  3 19    3.933559E-05    4.895502E-01    1.961445E+02    6.412852E+02    2.425904E+01 
 1  0  3 20    4.860595E-05    4.824338E-01    1.882330E+02    6.420023E+02    2.442115E+01 
 1  0  3 21    3.459930E-05    4.966872E-01    2.025308E+02    6.388121E+02    2.375615E+01 
 1  0  3 22    2.430578E-05    4.951803E-01    2.066266E+02    6.176458E+02    2.722170E+01 
 1  0  3 23    4.382322E-05    4.856138E-01    1.918314E+02    6.407930E+02    2.446412E+01 
 1  0  3 24    5.403462E-05    4.859682E-01    1.901829E+02    6.405432E+02    2.437333E+01 
 1  0  3 25    5.135437E-05    4.843747E-01    1.887963E+02    6.486815E+02    2.313295E+01 
 1  0  3 26    2.614183E-05    4.959991E-01    1.994512E+02    6.313624E+02    2.528963E+01 
 1  0  3 27    4.186740E-05    4.941089E-01    2.068913E+02    6.222051E+02    2.628534E+01 
 1  0  3 28    4.089235E-05    4.909121E-01    1.957905E+02    6.335153E+02    2.512760E+01 
 1  0  3 29    4.027469E-05    4.960037E-01    2.042852E+02    6.273960E+02    2.564740E+01 
 1  0  3 30    4.728806E-05    4.881289E-01    1.957791E+02    6.487787E+02    2.269325E+01 
 1  0  3 31    4.774357E-05    4.883881E-01    1.961031E+02    6.375867E+02    2.468218E+01 
 1  0  3 32    5.402027E-05    4.906592E-01    1.955937E+02    6.442564E+02    2.355243E+01 
 1  0  3 33    5.385299E-05    4.884985E-01    1.945098E+02    6.317534E+02    2.541681E+01 
 1  0  3 34    6.212687E-05    4.890996E-01    1.918983E+02    6.477848E+02    2.256489E+01 
 1  0  3 35    5.965393E-05    4.946436E-01    1.936345E+02    6.408772E+02    2.362350E+01 
 1  0  3 36    5.772735E-05    4.843198E-01    1.869494E+02    6.623710E+02    2.078523E+01 
 1  0  3 37    6.629928E-05    4.889853E-01    1.900138E+02    6.426090E+02    2.395744E+01 
 1  0  3 38    5.004457E-05    4.960935E-01    2.037614E+02    6.304561E+02    2.521571E+01 
